Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 881.533, 19, 9, 3569, 3927, 1293, 553.608, 26102
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 895.082, 17, 8, 1466, 3679, 1258, 698.553, 23523
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 1035.39, 130, 110, 3980, 26228, 3448, 696.201, 51412
doublecenter-96-n100.txt, 1, 0.5, 100, 2164.34, 209, 109, 40017, 85160, 5797, 1640.88, 166832
doublecenter-99-n100.txt, 1, 0.5, 100, 2277.94, 208, 108, 13941, 40082, 5750, 1631.63, 81206
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 1116.92, 19, 9, 3286, 4016, 1281, 753.435, 26060
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 2474.02, 199, 99, 14337, 37887, 5340, 1856.32, 109382
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 4492.14, 2874, 2499, 51296, 591019, 58540, 3423.37, 737232
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 549.192, 27, 21, 1199, 5753, 1358, 498.901, 25690
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 620.696, 15, 7, 1524, 3272, 1159, 545.651, 23439
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 3032.93, 499, 249, 32167, 92658, 14505, 2354.76, 167581
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 4591.72, 2763, 2388, 66899, 593763, 54470, 3854.42, 763402
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 5675.29, 3860, 3360, 70961, 786114, 78155, 4745.99, 977238
doublecenter-4-n5.txt, 1, 0.5, 5, 476.218, 9, 4, 1187, 1924, 1054, 398.496, 21745
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 4492.14, 750, 375, 49810, 144307, 33868, 2969.36, 277722
doublecenter-34-n8.txt, 1, 0.5, 8, 1052.97, 15, 7, 1613, 3101, 1223, 625.689, 23469
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 2109.01, 149, 74, 11640, 28854, 4260, 1630.06, 65993
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 592.712, 26, 20, 1280, 5675, 1316, 491.084, 25480
doublecenter-36-n8.txt, 1, 0.5, 8, 749.87, 15, 7, 1741, 3104, 1184, 552.764, 23918
doublecenter-57-n10.txt, 1, 0.5, 10, 881.533, 19, 9, 3505, 4108, 1381, 553.608, 26480
doublecenter-14-n375.txt, 1, 0.5, 375, 4837.91, 795, 420, 51957, 154365, 21768, 3381.66, 263931
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 3111.13, 1406, 1231, 26124, 348651, 28952, 2438.52, 432824
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4493.01, 751, 376, 51607, 144206, 20340, 3197.57, 250761
doublecenter-26-n7.txt, 1, 0.5, 7, 536.169, 13, 6, 1346, 2742, 1102, 454.826, 22459
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 620.696, 42, 34, 1547, 9093, 1647, 575.436, 29732
