Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 881.533, 19, 9, 3443, 4256, 1321, 553.608, 26692
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 895.082, 17, 8, 1373, 3685, 1150, 698.553, 23914
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 1035.39, 104, 110, 4099, 29040, 2952, 696.201, 54328
doublecenter-96-n100.txt, 1, 0.5, 100, 2164.34, 209, 109, 14834, 41908, 5578, 1640.88, 83953
doublecenter-99-n100.txt, 1, 0.5, 100, 2277.94, 208, 108, 14424, 41771, 5822, 1631.63, 84280
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 1116.92, 19, 9, 3327, 4144, 1313, 753.435, 41753
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 2474.02, 199, 99, 14653, 39268, 5408, 1856.32, 80963
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 4492.14, 2315, 2499, 50133, 710418, 47866, 3423.37, 845367
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 549.192, 21, 21, 1307, 6220, 1222, 498.901, 25795
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 620.696, 15, 7, 2026, 3537, 1339, 545.651, 25715
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 3032.93, 499, 249, 34368, 99828, 15202, 2354.76, 178964
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 4591.72, 2206, 2388, 52470, 723285, 47233, 3854.42, 862339
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 5675.29, 3109, 3360, 74662, 888548, 66580, 4745.99, 1.0725e+06
doublecenter-4-n5.txt, 1, 0.5, 5, 476.218, 9, 4, 1179, 2116, 1020, 398.496, 21987
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 4492.14, 750, 375, 52430, 153293, 20310, 2969.36, 260976
doublecenter-34-n8.txt, 1, 0.5, 8, 1052.97, 15, 7, 1590, 3263, 1172, 625.689, 23728
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 2109.01, 149, 74, 11813, 31296, 4298, 1630.06, 68586
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 592.712, 20, 20, 1245, 6149, 1221, 491.084, 26797
doublecenter-36-n8.txt, 1, 0.5, 8, 749.87, 15, 7, 1544, 3399, 1212, 552.764, 23904
doublecenter-57-n10.txt, 1, 0.5, 10, 881.533, 19, 9, 3961, 4256, 1387, 553.608, 27683
doublecenter-14-n375.txt, 1, 0.5, 375, 4837.91, 793, 420, 53628, 164528, 21970, 3381.66, 275699
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 3111.13, 1141, 1231, 27666, 327826, 48099, 2438.52, 431267
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4493.01, 751, 376, 51095, 153395, 20119, 3197.57, 259746
doublecenter-26-n7.txt, 1, 0.5, 7, 536.169, 13, 6, 1351, 2961, 1230, 454.826, 23084
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 620.696, 33, 34, 1675, 10021, 1418, 575.436, 31149
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1816.35, 99, 49, 8591, 20843, 3143, 1152.3, 52177
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 4244.21, 2264, 2446, 52825, 904350, 70878, 3467.04, 1.08975e+06
doublecenter-alpha_1-76-n50.txt, 1, 1, 50, 1917.5, 350, 375, 12945, 175057, 13143, 1466.71, 248271
doublecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 5118.21, 999, 499, 120295, 272484, 30658, 4004.71, 476739
doublecenter-alpha_1-59-n10.txt, 1, 1, 10, 862.905, 38, 39, 5204, 18186, 2663, 698.587, 48991
doublecenter-alpha_1-6-n500.txt, 1, 1, 500, 5051.45, 2868, 3111, 74378, 818732, 62258, 4105.45, 996959
doublecenter-alpha_3-27-n7.txt, 1, 0.333333, 7, 626.302, 14, 7, 1319, 3289, 1194, 243.103, 23577
doublecenter-alpha_3-19-n375.txt, 1, 0.333333, 375, 4591.72, 749, 374, 52072, 153573, 20094, 3516.33, 260571
doublecenter-alpha_3-42-n9.txt, 1, 0.333333, 9, 863.333, 17, 8, 1508, 3774, 1246, 486.189, 24429
doublecenter-alpha_1-64-n20.txt, 1, 1, 20, 1224.16, 97, 102, 4329, 28094, 3006, 1067.21, 53989
doublecenter-alpha_1-1-n375.txt, 1, 1, 375, 4311.52, 2251, 2438, 52199, 630722, 48023, 3522.96, 766807
doublecenter-alpha_1-86-n75.txt, 1, 1, 75, 1835.85, 405, 435, 12273, 116783, 9438, 1432.49, 159989
doublecenter-75-n50.txt, 1, 0.5, 50, 1677.84, 101, 51, 8653, 21123, 3203, 1228.14, 53090
doublecenter-alpha_1-120-n250.txt, 1, 1, 250, 3355.99, 1537, 1655, 34673, 441660, 32394, 2745.75, 539562
doublecenter-70-n20.txt, 1, 0.5, 20, 985.755, 41, 21, 4096, 8814, 1809, 754.271, 32935
doublecenter-alpha_1-43-n9.txt, 1, 1, 9, 631.901, 39, 41, 2242, 16537, 2345, 546.628, 48184
doublecenter-alpha_3-46-n9.txt, 1, 0.333333, 9, 658.617, 17, 8, 1487, 3779, 1242, 489.622, 24327
doublecenter-alpha_3-47-n9.txt, 1, 0.333333, 9, 818.627, 17, 8, 1650, 3719, 1283, 663.227, 24514
doublecenter-alpha_1-74-n50.txt, 1, 1, 50, 1314.93, 271, 288, 9088, 78107, 6612, 1083.59, 114232
doublecenter-alpha_1-119-n250.txt, 1, 1, 250, 3578.92, 1805, 1931, 34752, 580349, 36579, 2721.67, 684500
doublecenter-alpha_1-118-n250.txt, 1, 1, 250, 3668.47, 1558, 1688, 34938, 446323, 32606, 2956.41, 543698
doublecenter-alpha_1-60-n10.txt, 1, 1, 10, 1113.07, 40, 41, 3483, 12241, 1656, 883.243, 35466
doublecenter-3-n5.txt, 1, 0.5, 5, 621.379, 12, 7, 1141, 2905, 1154, 218.652, 22884
doublecenter-100-n100.txt, 1, 0.5, 100, 2139.33, 227, 127, 15246, 48467, 6520, 1420.68, 92696
doublecenter-95-n100.txt, 1, 0.5, 100, 2423.91, 215, 115, 15025, 44686, 6324, 1614.98, 88843
doublecenter-alpha_3-96-n100.txt, 1, 0.333333, 100, 2164.34, 199, 99, 15067, 41270, 5489, 1640.87, 84432
doublecenter-alpha_1-21-n7.txt, 1, 1, 7, 747.538, 25, 25, 1321, 7587, 1316, 640.414, 28077
doublecenter-alpha_3-30-n7.txt, 1, 0.333333, 7, 720.747, 13, 6, 1483, 2908, 1198, 511.122, 23527
doublecenter-alpha_3-102-n175.txt, 1, 0.333333, 175, 3111.13, 349, 174, 27954, 72229, 9155, 2206.66, 135126
doublecenter-alpha_1-12-n375.txt, 1, 1, 375, 4719.14, 2404, 2588, 50784, 731027, 49508, 3718.24, 868676
doublecenter-alpha_1-78-n50.txt, 1, 1, 50, 1596.55, 301, 322, 26657, 159734, 9772, 1204.66, 228010
doublecenter-alpha_1-7-n5.txt, 1, 1, 5, 541.755, 15, 14, 1329, 4532, 1137, 538.141, 24050
doublecenter-90-n75.txt, 1, 0.5, 75, 1711.47, 160, 86, 12008, 32971, 4619, 1211.22, 71015
doublecenter-alpha_3-12-n6.txt, 1, 0.333333, 6, 540.077, 11, 5, 1216, 2475, 1074, 469.001, 22003
doublecenter-alpha_1-4-n250.txt, 1, 1, 250, 3775.04, 1543, 1663, 34754, 442757, 31668, 3179.81, 538813
doublecenter-7-n5.txt, 1, 0.5, 5, 541.755, 9, 4, 1147, 2097, 1042, 512.937, 21642
doublecenter-52-n10.txt, 1, 0.5, 10, 496.806, 19, 9, 3482, 4279, 1395, 379.401, 27159
doublecenter-alpha_3-4-n375.txt, 1, 0.333333, 375, 4106.52, 749, 374, 51175, 154061, 20301, 3088.35, 260325
doublecenter-68-n20.txt, 1, 0.5, 20, 887.238, 42, 22, 4310, 9288, 1916, 708.373, 34065
doublecenter-alpha_3-1-n250.txt, 1, 0.333333, 250, 3910.96, 499, 249, 33331, 99374, 14538, 2848.42, 175741
doublecenter-alpha_1-83-n75.txt, 1, 1, 75, 1826.79, 464, 498, 11394, 130394, 11602, 1517.09, 175082
doublecenter-alpha_3-109-n175.txt, 1, 0.333333, 175, 2936.39, 349, 174, 25655, 69847, 8748, 2265.87, 129727
doublecenter-53-n10.txt, 1, 0.5, 10, 823.122, 21, 11, 3088, 4677, 1363, 591.126, 26826
doublecenter-alpha_3-92-n100.txt, 1, 0.333333, 100, 2153.92, 199, 99, 14520, 39654, 5413, 1434.66, 81180
doublecenter-alpha_1-17-n6.txt, 1, 1, 6, 708.592, 19, 18, 1230, 5824, 1177, 453.643, 25418
doublecenter-alpha_1-48-n9.txt, 1, 1, 9, 550.19, 42, 43, 1470, 11957, 1687, 450.589, 33163
doublecenter-106-n175.txt, 1, 0.5, 175, 3234.55, 365, 191, 25754, 74343, 9108, 2459.23, 134465
