Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 792.45, 110, 165, 19074, 136257, 3906, 493.267, 200971
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 865.611, 90, 120, 9995, 83647, 2952, 670.736, 130431
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 814.52, 420, 1330, 27124, 869898, 8278, 657.173, 943753
doublecenter-96-n100.txt, 1, 0.5, 100, 2068.61, 10100, 166650, 348886, 7.39271e+07, 105282, 1543.45, 7.44354e+07
doublecenter-99-n100.txt, 1, 0.5, 100, 1823.88, 10100, 166650, 191097, 6.16919e+07, 108591, 1318.21, 6.20403e+07
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 953.958, 110, 165, 8098, 106478, 1903, 507.946, 135318
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 1989.94, 10100, 166650, 187821, 6.075e+07, 104738, 1416.73, 6.10893e+07
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3779.7, 141000, 8789000, 2.25571e+06, 3.38605e+09, 1.58018e+06, 3082.76, 3.39007e+09
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 516.415, 42, 35, 4068, 43189, 1008, 498.901, 66734
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 616.589, 72, 84, 5171, 32136, 1364, 539.865, 56564
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2721.71, 62750, 2604125, 1.09916e+06, 1.0108e+09, 1.32197e+06, 2096.43, 1.01332e+09
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3793.62, 141000, 8789000, 2.57115e+06, 3.26594e+09, 1.59544e+06, 3050.89, 3.27032e+09
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 5010.15, 250500, 20833250, 4.00323e+06, 8.06961e+09, 2.99067e+06, 4106.49, 8.07691e+09
doublecenter-4-n5.txt, 1, 0.5, 5, 461.76, 30, 20, 3350, 8509, 947, 398.496, 30481
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 4258.82, 141000, 8789000, 2.24129e+06, 3.32386e+09, 1.60084e+06, 3236.12, 3.32788e+09
doublecenter-34-n8.txt, 1, 0.5, 8, 942.362, 72, 84, 5019, 32503, 1367, 718.493, 57055
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 2039.43, 5700, 70300, 112399, 2.71366e+07, 59037, 1433.9, 2.73536e+07
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 592.712, 42, 35, 4042, 14481, 1052, 491.084, 37967
doublecenter-36-n8.txt, 1, 0.5, 8, 749.87, 72, 84, 5030, 31970, 1394, 552.764, 57169
doublecenter-57-n10.txt, 1, 0.5, 10, 753.952, 110, 165, 8227, 61246, 1843, 505.395, 90090
doublecenter-14-n375.txt, 1, 0.5, 375, 4098.9, 141000, 8789000, 3.1793e+06, 3.39522e+09, 1.47401e+06, 2951.85, 3.40007e+09
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 2638.29, 30800, 893200, 511026, 3.22672e+08, 297734, 2130.49, 3.23534e+08
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4185.89, 141000, 8789000, 2.40291e+06, 3.24577e+09, 1.48832e+06, 2990.08, 3.24985e+09
doublecenter-26-n7.txt, 1, 0.5, 7, 536.169, 56, 56, 4295, 21713, 1182, 454.826, 44797
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 616.589, 72, 84, 4936, 32304, 1272, 571.328, 56122
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1500.26, 2550, 20825, 160906, 7.68269e+06, 39460, 1036.3, 7.95221e+06
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 3835.69, 141000, 8789000, 2.2392e+06, 3.24464e+09, 1.7553e+06, 3194.74, 3.24881e+09
doublecenter-alpha_1-76-n50.txt, 1, 1, 50, 1479.27, 2550, 20825, 58650, 7.81601e+06, 24651, 1112.32, 7.93845e+06
doublecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 4492.82, 250500, 20833250, 4.07143e+06, 7.5825e+09, 3.1808e+06, 3402.82, 7.59002e+09
doublecenter-alpha_1-59-n10.txt, 1, 1, 10, 842.195, 110, 165, 7838, 61011, 1609, 715.381, 88592
doublecenter-alpha_1-6-n500.txt, 1, 1, 500, 4008.75, 250500, 20833250, 3.9106e+06, 7.57417e+09, 3.05957e+06, 3221.25, 7.58141e+09
doublecenter-alpha_3-27-n7.txt, 1, 0.333333, 7, 562.15, 56, 56, 4370, 37821, 1253, 246.607, 75149
doublecenter-alpha_3-19-n375.txt, 1, 0.333333, 375, 3739.66, 141000, 8789000, 2.48526e+06, 3.19376e+09, 1.63419e+06, 2738.66, 3.19807e+09
doublecenter-alpha_3-42-n9.txt, 1, 0.333333, 9, 839.407, 90, 120, 5560, 45122, 1600, 475.535, 70080
doublecenter-alpha_1-64-n20.txt, 1, 1, 20, 1142.86, 420, 1330, 14313, 459520, 4490, 984.694, 497571
doublecenter-alpha_1-1-n375.txt, 1, 1, 375, 3706.28, 141000, 8789000, 2.21898e+06, 3.2035e+09, 1.67827e+06, 3049.29, 3.20757e+09
doublecenter-alpha_1-86-n75.txt, 1, 1, 75, 1559.88, 5700, 70300, 109765, 2.60611e+07, 52238, 1255.69, 2.62529e+07
doublecenter-75-n50.txt, 1, 0.5, 50, 1415.82, 2550, 20825, 58387, 7.54109e+06, 26032, 1104.48, 7.65375e+06
doublecenter-alpha_1-120-n250.txt, 1, 1, 250, 3160.13, 62750, 2604125, 1.13953e+06, 9.45393e+08, 782282, 2512.85, 9.47384e+08
doublecenter-70-n20.txt, 1, 0.5, 20, 894.498, 420, 1330, 14537, 512960, 4647, 731.504, 551271
doublecenter-alpha_1-43-n9.txt, 1, 1, 9, 631.901, 90, 120, 5216, 44209, 1472, 546.628, 68724
