Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-106-n175.txt, 1, 0.5, 175, 2666.24, 378, 203, 2079, 117184, 8233, 1980.92, 152313
doublecenter-alpha_1-114-n250.txt, 1, 1, 250, 2879.72, 1631, 1755, 1649, 471910, 22111, 2426.6, 516670
doublecenter-alpha_1-84-n75.txt, 1, 1, 75, 1949.6, 442, 475, 2663, 172710, 6416, 1618.68, 204613
doublecenter-62-n20.txt, 1, 0.5, 20, 879.294, 40, 20, 713, 8685, 1402, 693.244, 27905
doublecenter-alpha_1-66-n20.txt, 1, 1, 20, 756.625, 134, 142, 702, 37607, 2094, 668.554, 57794
doublecenter-2-n5.txt, 1, 0.5, 5, 459.018, 12, 7, 677, 2917, 1062, 171.55, 21764
doublecenter-alpha_1-56-n10.txt, 1, 1, 10, 770.484, 49, 50, 636, 13837, 1283, 621.037, 33202
doublecenter-alpha_1-8-n5.txt, 1, 1, 5, 710.08, 14, 12, 636, 4054, 941, 408.98, 22585
doublecenter-2-n375.txt, 1, 0.5, 375, 3710.65, 799, 425, 2109, 174723, 13773, 2669.79, 209449
doublecenter-alpha_3-21-n7.txt, 1, 0.333333, 7, 704.97, 13, 6, 609, 2830, 1041, 465.734, 21584
doublecenter-77-n50.txt, 1, 0.5, 50, 1270.16, 110, 60, 2781, 22951, 3905, 966.524, 47446
doublecenter-93-n100.txt, 1, 0.5, 100, 1712.18, 224, 124, 1072, 49049, 4408, 1235.5, 72119
doublecenter-alpha_1-38-n8.txt, 1, 1, 8, 754.847, 27, 27, 825, 7968, 1213, 640.75, 27046
doublecenter-alpha_1-111-n250.txt, 1, 1, 250, 3142.77, 1640, 1766, 1650, 463312, 21869, 2624.53, 505571
doublecenter-23-n7.txt, 1, 0.5, 7, 637.229, 14, 7, 677, 3212, 1027, 490.786, 21895
doublecenter-19-n6.txt, 1, 0.5, 6, 516.415, 18, 12, 677, 4164, 926, 249.451, 22803
doublecenter-alpha_3-3-n5.txt, 1, 0.333333, 5, 570.096, 14, 9, 635, 3445, 893, 189.826, 21929
doublecenter-alpha_1-101-n175.txt, 1, 1, 175, 2293.81, 1081, 1158, 1334, 354103, 13706, 1859.74, 389388
doublecenter-alpha_1-28-n7.txt, 1, 1, 7, 670.512, 27, 27, 665, 7857, 1068, 562.575, 26574
doublecenter-32-n8.txt, 1, 0.5, 8, 635.889, 15, 7, 844, 3226, 1037, 483.193, 22000
doublecenter-43-n9.txt, 1, 0.5, 9, 649.623, 17, 8, 753, 4083, 1124, 492.398, 113618
doublecenter-1-n375.txt, 1, 0.5, 375, 3800.14, 816, 441, 2169, 174413, 14396, 2843.74, 209173
doublecenter-13-n500.txt, 1, 0.5, 500, 4288.96, 1066, 566, 5166, 218036, 22370, 3219.7, 271105
doublecenter-alpha_3-82-n75.txt, 1, 0.333333, 75, 1668.93, 154, 79, 2673, 31981, 3148, 1222.8, 54958
doublecenter-alpha_3-74-n50.txt, 1, 0.333333, 50, 1227.43, 101, 51, 2723, 20166, 3502, 934.409, 43527
doublecenter-12-n6.txt, 1, 0.5, 6, 538.185, 13, 7, 610, 3052, 1046, 418.909, 51953
doublecenter-alpha_3-110-n175.txt, 1, 0.333333, 175, 2609.14, 352, 177, 1318, 74573, 6891, 1938.36, 100207
doublecenter-alpha_1-37-n8.txt, 1, 1, 8, 503.667, 36, 36, 1716, 16189, 1475, 422.805, 65939
doublecenter-alpha_3-77-n50.txt, 1, 0.333333, 50, 1247.82, 99, 49, 2928, 20900, 3698, 893.144, 45353
doublecenter-45-n9.txt, 1, 0.5, 9, 592.848, 20, 11, 628, 4592, 1164, 499.215, 23517
doublecenter-alpha_3-60-n10.txt, 1, 0.333333, 10, 874.85, 19, 9, 726, 4285, 1050, 725.965, 23285
doublecenter-alpha_3-73-n50.txt, 1, 0.333333, 50, 1226.3, 102, 52, 2765, 20922, 3844, 882.793, 45805
doublecenter-4-n250.txt, 1, 0.5, 250, 2952.16, 521, 271, 2417, 201803, 10548, 2245.05, 236532
doublecenter-alpha_3-14-n500.txt, 1, 0.333333, 500, 4498.98, 1009, 509, 4582, 220689, 16805, 3419.28, 261174
doublecenter-alpha_3-6-n500.txt, 1, 0.333333, 500, 4082.08, 1008, 508, 5059, 273742, 16170, 3114.64, 315838
doublecenter-alpha_3-66-n20.txt, 1, 0.333333, 20, 827.762, 39, 19, 691, 7806, 9658, 651.634, 35476
doublecenter-alpha_1-45-n9.txt, 1, 1, 9, 566.44, 41, 43, 616, 11258, 1149, 515.226, 29608
doublecenter-alpha_1-62-n20.txt, 1, 1, 20, 844.106, 153, 158, 648, 39759, 2329, 730.033, 59432
doublecenter-61-n20.txt, 1, 0.5, 20, 957.017, 44, 24, 773, 9141, 1600, 727.493, 27902
doublecenter-alpha_1-51-n10.txt, 1, 1, 10, 617.979, 52, 52, 648, 13715, 1302, 457.341, 32359
doublecenter-107-n175.txt, 1, 0.5, 175, 2487.19, 393, 218, 1274, 85467, 8210, 1813.95, 112906
doublecenter-alpha_1-15-n6.txt, 1, 1, 6, 576.063, 21, 21, 617, 6061, 972, 492.941, 24402
doublecenter-alpha_1-3-n375.txt, 1, 1, 375, 3746.09, 2383, 2578, 2199, 668569, 30038, 3081.8, 720971
doublecenter-alpha_1-15-n375.txt, 1, 1, 375, 3819.36, 2647, 2826, 2220, 717384, 32986, 3072.56, 771714
doublecenter-alpha_1-106-n175.txt, 1, 1, 175, 2942.75, 1115, 1198, 1350, 372282, 30640, 2394.97, 422941
doublecenter-alpha_1-116-n250.txt, 1, 1, 250, 3046.25, 1713, 1831, 2133, 543940, 20775, 2525.42, 589040
doublecenter-101-n175.txt, 1, 0.5, 175, 2479.95, 390, 215, 1341, 130444, 8244, 1768.41, 160036
doublecenter-alpha_3-116-n250.txt, 1, 0.333333, 250, 3058.11, 503, 253, 1652, 107597, 9687, 2213.58, 137111
doublecenter-63-n20.txt, 1, 0.5, 20, 1006.86, 48, 28, 708, 10370, 1693, 716.74, 30157
doublecenter-alpha_3-3-n375.txt, 1, 0.333333, 375, 3917.52, 757, 382, 1978, 153718, 13601, 2931.14, 187272
doublecenter-56-n10.txt, 1, 0.5, 10, 671.443, 21, 11, 811, 8175, 1594, 523.254, 65436
doublecenter-alpha_3-44-n9.txt, 1, 0.333333, 9, 820.718, 17, 8, 641, 3734, 1031, 643.722, 21663
doublecenter-alpha_1-9-n500.txt, 1, 1, 500, 4504.42, 3261, 3498, 4653, 899469, 41113, 3680.79, 965197
doublecenter-6-n5.txt, 1, 0.5, 5, 459.872, 11, 6, 584, 2518, 951, 298.056, 20703
doublecenter-alpha_1-3-n5.txt, 1, 1, 5, 570.096, 15, 15, 624, 4616, 919, 406.91, 22966
doublecenter-118-n250.txt, 1, 0.5, 250, 2982.63, 542, 292, 1572, 114623, 10057, 2062.45, 144282
doublecenter-alpha_1-72-n50.txt, 1, 1, 50, 1362.09, 338, 360, 2735, 89507, 4454, 1103, 114246
doublecenter-alpha_1-108-n175.txt, 1, 1, 175, 2528.05, 1250, 1333, 1491, 362403, 15805, 2069.61, 398715
doublecenter-10-n5.txt, 1, 0.5, 5, 616.2, 12, 7, 685, 2846, 878, 223.586, 21166
doublecenter-alpha_1-42-n9.txt, 1, 1, 9, 815.544, 43, 43, 710, 11728, 1196, 516.866, 30871
doublecenter-2-n250.txt, 1, 0.5, 250, 2885.56, 547, 298, 1615, 116024, 10096, 2048.06, 146384
doublecenter-alpha_3-118-n250.txt, 1, 0.333333, 250, 3595.05, 517, 267, 1630, 124304, 24761, 2747.98, 169282
doublecenter-11-n375.txt, 1, 0.5, 375, 3550.45, 808, 433, 2059, 227899, 13889, 2674.31, 263574
doublecenter-69-n20.txt, 1, 0.5, 20, 773.729, 39, 19, 698, 8103, 1405, 682.754, 26916
doublecenter-55-n10.txt, 1, 0.5, 10, 953.958, 29, 19, 653, 6560, 1257, 528.823, 25022
doublecenter-1-n5.txt, 1, 0.5, 5, 519.298, 10, 5, 631, 2269, 985, 425.104, 20862
doublecenter-alpha_3-91-n100.txt, 1, 0.333333, 100, 1893.79, 201, 101, 1061, 44331, 3714, 1397.2, 66813
doublecenter-alpha_3-69-n20.txt, 1, 0.333333, 20, 773.729, 39, 19, 761, 8242, 1435, 682.754, 27481
doublecenter-11-n500.txt, 1, 0.5, 500, 4292.41, 1097, 598, 19277, 438306, 32994, 3172.96, 528804
doublecenter-38-n8.txt, 1, 0.5, 8, 754.847, 15, 7, 844, 3334, 1117, 582.702, 22239
doublecenter-15-n6.txt, 1, 0.5, 6, 576.063, 11, 5, 834, 3600, 1239, 432.545, 44105
doublecenter-alpha_1-70-n20.txt, 1, 1, 20, 872.721, 93, 98, 711, 27862, 2047, 756.577, 48024
doublecenter-alpha_3-36-n8.txt, 1, 0.333333, 8, 749.87, 15, 7, 871, 3185, 1049, 552.764, 22051
doublecenter-14-n500.txt, 1, 0.5, 500, 4548.76, 1046, 546, 4998, 225122, 17822, 3446.44, 267077
doublecenter-alpha_3-51-n10.txt, 1, 0.333333, 10, 617.979, 22, 12, 679, 5081, 1216, 389.484, 23922
doublecenter-alpha_3-19-n6.txt, 1, 0.333333, 6, 516.415, 17, 11, 610, 4137, 1018, 206.332, 22498
doublecenter-alpha_1-2-n5.txt, 1, 1, 5, 459.018, 15, 14, 617, 4345, 948, 339.2, 22919
doublecenter-46-n9.txt, 1, 0.5, 9, 573.931, 17, 8, 600, 3602, 1029, 465.363, 21898
doublecenter-27-n7.txt, 1, 0.5, 7, 561.392, 19, 12, 649, 4455, 1028, 280.594, 23320
doublecenter-alpha_1-41-n9.txt, 1, 1, 9, 832.906, 40, 41, 685, 11154, 1152, 723.837, 29823
doublecenter-113-n250.txt, 1, 0.5, 250, 2915, 524, 274, 1632, 110328, 9876, 2215.86, 140154
doublecenter-alpha_1-9-n5.txt, 1, 1, 5, 617.658, 15, 13, 628, 4094, 942, 595.8, 22592
doublecenter-alpha_3-68-n20.txt, 1, 0.333333, 20, 748.93, 44, 24, 711, 9446, 1608, 580.933, 28722
doublecenter-alpha_1-105-n175.txt, 1, 1, 175, 2713.17, 1171, 1258, 1728, 653961, 33877, 2107.21, 715832
doublecenter-alpha_1-26-n7.txt, 1, 1, 7, 543.29, 24, 25, 661, 7320, 1092, 495.495, 25819
doublecenter-9-n500.txt, 1, 0.5, 500, 4486.91, 1057, 557, 4980, 221676, 45251, 3264.8, 293305
doublecenter-59-n10.txt, 1, 0.5, 10, 842.195, 19, 9, 649, 4136, 1097, 623.355, 22650
doublecenter-alpha_1-87-n75.txt, 1, 1, 75, 1618.62, 445, 478, 2908, 212418, 6260, 1350.65, 241128
doublecenter-alpha_3-56-n10.txt, 1, 0.333333, 10, 671.443, 19, 9, 632, 4089, 1129, 523.254, 22718
doublecenter-alpha_3-65-n20.txt, 1, 0.333333, 20, 889.21, 44, 24, 741, 9664, 1543, 641.532, 29025
doublecenter-alpha_3-67-n20.txt, 1, 0.333333, 20, 842.366, 41, 21, 750, 8631, 1550, 512.886, 27862
doublecenter-44-n9.txt, 1, 0.5, 9, 820.718, 20, 11, 610, 4652, 1207, 643.722, 23589
doublecenter-alpha_1-30-n7.txt, 1, 1, 7, 693.396, 27, 27, 671, 7846, 1062, 568.131, 26326
doublecenter-80-n50.txt, 1, 0.5, 50, 1373.43, 117, 67, 2763, 24688, 4073, 963.838, 48976
doublecenter-20-n6.txt, 1, 0.5, 6, 486.292, 11, 5, 652, 2513, 937, 413.086, 20788
doublecenter-112-n250.txt, 1, 0.5, 250, 2879.68, 548, 298, 1605, 113023, 10312, 2148.41, 142968
doublecenter-alpha_3-15-n375.txt, 1, 0.333333, 375, 3895.57, 758, 383, 2770, 158540, 14766, 2828.43, 194726
doublecenter-alpha_1-10-n5.txt, 1, 1, 5, 616.2, 15, 14, 614, 4428, 959, 447.172, 22806
doublecenter-alpha_3-106-n175.txt, 1, 0.333333, 175, 2601.24, 356, 181, 1299, 76884, 7585, 1868.74, 103573
doublecenter-alpha_1-7-n500.txt, 1, 1, 500, 4373.28, 3033, 3281, 4929, 847126, 41471, 3608.63, 913652
doublecenter-98-n100.txt, 1, 0.5, 100, 1954.18, 235, 135, 974, 50817, 4502, 1532.7, 73686
doublecenter-alpha_3-111-n250.txt, 1, 0.333333, 250, 2908.71, 499, 249, 1902, 104068, 9090, 2248.26, 133051
doublecenter-alpha_3-94-n100.txt, 1, 0.333333, 100, 1806.58, 201, 101, 1009, 43333, 3726, 1358.09, 65559
doublecenter-alpha_3-108-n175.txt, 1, 0.333333, 175, 2556.44, 356, 181, 1385, 77203, 7564, 1892.19, 103885
doublecenter-alpha_3-25-n7.txt, 1, 0.333333, 7, 816.052, 13, 6, 721, 2886, 930, 569.712, 21369
doublecenter-37-n8.txt, 1, 0.5, 8, 531.222, 16, 8, 850, 3556, 1040, 332.908, 22303
doublecenter-alpha_1-109-n175.txt, 1, 1, 175, 2545.52, 978, 1050, 1286, 332802, 41178, 2149.73, 395561
doublecenter-8-n500.txt, 1, 0.5, 500, 4190.86, 1065, 565, 4870, 240153, 23386, 3149.32, 294969
doublecenter-10-n250.txt, 1, 0.5, 250, 2992.35, 571, 322, 1714, 131336, 10067, 2081.44, 162138
doublecenter-alpha_1-97-n100.txt, 1, 1, 100, 1975.02, 707, 755, 1142, 204743, 9541, 1591.15, 234358
doublecenter-alpha_1-20-n6.txt, 1, 1, 6, 486.292, 18, 17, 713, 5809, 1084, 429.558, 25485
doublecenter-alpha_3-78-n50.txt, 1, 0.333333, 50, 1420.45, 101, 51, 3015, 22181, 3968, 908.418, 47629
doublecenter-alpha_3-9-n250.txt, 1, 0.333333, 250, 3318.03, 501, 251, 1678, 113436, 11247, 2388.29, 148384
doublecenter-alpha_1-25-n7.txt, 1, 1, 7, 816.052, 26, 26, 700, 8116, 1175, 636.096, 27877
doublecenter-alpha_3-5-n500.txt, 1, 0.333333, 500, 4359.6, 1011, 511, 5667, 245109, 19509, 3120.41, 292170
doublecenter-119-n250.txt, 1, 0.5, 250, 3224.63, 533, 283, 1811, 129838, 11313, 2274.4, 163608
doublecenter-alpha_3-79-n50.txt, 1, 0.333333, 50, 1316.79, 105, 55, 3076, 24698, 4656, 916.204, 52556
doublecenter-alpha_3-113-n250.txt, 1, 0.333333, 250, 2726.22, 502, 252, 1799, 121126, 10487, 2043.46, 154022
doublecenter-alpha_3-2-n375.txt, 1, 0.333333, 375, 3920.79, 778, 403, 2408, 186569, 19490, 2843.62, 229956
doublecenter-alpha_3-117-n250.txt, 1, 0.333333, 250, 3019.4, 503, 253, 1928, 110495, 9534, 2248.17, 140914
doublecenter-alpha_1-96-n100.txt, 1, 1, 100, 1995.61, 736, 781, 1069, 205124, 10059, 1608.18, 234756
doublecenter-alpha_1-13-n6.txt, 1, 1, 6, 701.874, 21, 19, 686, 5918, 1122, 504.365, 25286
doublecenter-9-n5.txt, 1, 0.5, 5, 627.554, 12, 7, 683, 2943, 1071, 454.961, 22370
doublecenter-65-n20.txt, 1, 0.5, 20, 767.657, 43, 23, 752, 9734, 1545, 584.449, 29610
doublecenter-115-n250.txt, 1, 0.5, 250, 3147.01, 558, 308, 1642, 123203, 10705, 2140.59, 154503
doublecenter-alpha_1-11-n6.txt, 1, 1, 6, 523.236, 21, 19, 737, 6053, 1057, 386.478, 25507
doublecenter-alpha_1-11-n375.txt, 1, 1, 375, 3642.51, 2329, 2520, 2288, 648948, 29410, 2951.37, 699574
doublecenter-alpha_3-107-n175.txt, 1, 0.333333, 175, 2274.94, 364, 189, 1302, 78222, 7540, 1668.1, 104999
doublecenter-alpha_3-10-n250.txt, 1, 0.333333, 250, 3145.3, 499, 249, 1547, 146401, 22213, 2358.05, 188196
doublecenter-22-n7.txt, 1, 0.5, 7, 578.001, 13, 6, 655, 2789, 1022, 432.624, 20929
doublecenter-alpha_1-81-n75.txt, 1, 1, 75, 1531.51, 489, 525, 3299, 162808, 7798, 1262.77, 191887
doublecenter-alpha_1-13-n375.txt, 1, 1, 375, 3710.86, 2277, 2460, 1988, 794038, 29163, 3068.67, 844053
doublecenter-alpha_1-69-n20.txt, 1, 1, 20, 788.595, 96, 101, 700, 28431, 2048, 720.664, 48362
doublecenter-alpha_3-13-n375.txt, 1, 0.333333, 375, 4094.81, 753, 378, 2234, 156710, 13590, 3125.39, 190965
doublecenter-alpha_3-5-n250.txt, 1, 0.333333, 250, 3118.08, 507, 257, 1745, 106926, 9443, 2266.34, 136491
doublecenter-alpha_1-73-n50.txt, 1, 1, 50, 1279.27, 320, 338, 2830, 164569, 4715, 1001.37, 204666
doublecenter-alpha_3-6-n250.txt, 1, 0.333333, 250, 2948.79, 511, 261, 1526, 107435, 9429, 2178.63, 136328
doublecenter-94-n100.txt, 1, 0.5, 100, 1950.2, 216, 116, 1145, 47096, 4284, 1473.29, 70108
doublecenter-alpha_1-2-n375.txt, 1, 1, 375, 3927.17, 2462, 2651, 2225, 717120, 45220, 3229.7, 799322
doublecenter-alpha_3-22-n7.txt, 1, 0.333333, 7, 578.001, 13, 6, 643, 2858, 1045, 432.624, 21856
doublecenter-alpha_3-90-n75.txt, 1, 0.333333, 75, 1595.71, 153, 78, 4111, 55598, 4477, 1135.91, 90103
doublecenter-alpha_3-45-n9.txt, 1, 0.333333, 9, 566.44, 17, 8, 1217, 5691, 1134, 499.215, 32809
doublecenter-alpha_3-1-n375.txt, 1, 0.333333, 375, 3719.91, 761, 386, 2124, 159028, 14542, 2730.39, 194318
doublecenter-5-n5.txt, 1, 0.5, 5, 563.296, 9, 4, 682, 2078, 899, 472.64, 20663
doublecenter-86-n75.txt, 1, 0.5, 75, 1633.68, 173, 98, 2809, 36229, 3443, 1160.94, 60255
doublecenter-54-n10.txt, 1, 0.5, 10, 596.774, 24, 14, 680, 5216, 1166, 475.445, 24297
doublecenter-5-n250.txt, 1, 0.5, 250, 3166.47, 539, 289, 1595, 113652, 9997, 2308.97, 143204
doublecenter-alpha_3-103-n175.txt, 1, 0.333333, 175, 2605.88, 353, 178, 1317, 76399, 7115, 1924.63, 102760
doublecenter-alpha_3-8-n250.txt, 1, 0.333333, 250, 2789.81, 505, 255, 1733, 105844, 9497, 2072.89, 135183
doublecenter-6-n500.txt, 1, 0.5, 500, 4027.38, 1062, 563, 4850, 218929, 21332, 2984.48, 269952
doublecenter-110-n175.txt, 1, 0.5, 175, 2705.95, 380, 206, 1300, 81028, 7633, 1955.92, 107914
doublecenter-alpha_1-27-n7.txt, 1, 1, 7, 562.15, 28, 29, 711, 8192, 1025, 347.533, 27216
doublecenter-alpha_1-24-n7.txt, 1, 1, 7, 616.903, 25, 25, 613, 7217, 1047, 563.578, 25218
