Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-59-n10.txt, 1, 0.5, 10, 536.675, 110, 14, 7943, 4897, 1679, 343.539, 32573
singlecenter-34-n8.txt, 1, 0.5, 8, 454.873, 72, 10, 5099, 3774, 1303, 246.749, 27988
singlecenter-alpha_3-25-n7.txt, 1, 0.333333, 7, 365.71, 56, 12, 4294, 3903, 1252, 121.478, 27096
singlecenter-17-n375.txt, 1, 0.5, 375, 2510.83, 141000, 469, 2.51849e+06, 161278, 528367, 1760.15, 3.34396e+06
singlecenter-28-n7.txt, 1, 0.5, 7, 326.378, 56, 8, 4205, 2922, 1140, 214.448, 26174
singlecenter-alpha_1-1-n375.txt, 1, 1, 375, 2826.83, 141000, 2692, 2.59164e+06, 628505, 578469, 2314.66, 3.93495e+06
singlecenter-alpha_1-6-n250.txt, 1, 1, 250, 2114.95, 62750, 1710, 1.15733e+06, 417350, 325866, 1687.07, 1.94682e+06
singlecenter-alpha_1-61-n20.txt, 1, 1, 20, 644.011, 420, 147, 14701, 32142, 4270, 485.578, 70645
singlecenter-alpha_1-119-n250.txt, 1, 1, 250, 2081.86, 62750, 2723, 1.02088e+06, 553683, 368006, 1620.84, 1.98445e+06
singlecenter-alpha_3-1-n375.txt, 1, 0.333333, 375, 2839.91, 141000, 395, 2.29987e+06, 137333, 698038, 1965.58, 3.28851e+06
singlecenter-alpha_1-27-n7.txt, 1, 1, 7, 288.22, 56, 27, 4285, 6874, 1098, 249.851, 30117
singlecenter-alpha_1-7-n250.txt, 1, 1, 250, 2137.06, 62750, 1688, 1.42412e+06, 380619, 248013, 1700.73, 2.09968e+06
singlecenter-alpha_1-107-n175.txt, 1, 1, 175, 1970.37, 30800, 1268, 544228, 277463, 150789, 1615.21, 1.01463e+06
singlecenter-alpha_1-51-n10.txt, 1, 1, 10, 445.377, 110, 56, 23271, 13361, 1555, 326.513, 57160
singlecenter-92-n100.txt, 1, 0.5, 100, 1481.52, 10100, 118, 207623, 41294, 41183, 1133.16, 321755
singlecenter-alpha_1-20-n6.txt, 1, 1, 6, 230.966, 42, 19, 16654, 5154, 1093, 172.519, 40887
singlecenter-alpha_1-13-n500.txt, 1, 1, 500, 3169.35, 250500, 3390, 4.44824e+06, 930807, 1.1042e+06, 2531.84, 6.70497e+06
singlecenter-alpha_1-117-n250.txt, 1, 1, 250, 2334.85, 62750, 1799, 1.12487e+06, 426341, 260638, 1853.81, 1.85996e+06
singlecenter-22-n7.txt, 1, 0.5, 7, 361.737, 56, 17, 4761, 5151, 1403, 178.378, 30712
singlecenter-alpha_3-39-n8.txt, 1, 0.333333, 8, 343.291, 72, 12, 5353, 4508, 1513, 185.594, 30457
singlecenter-32-n8.txt, 1, 0.5, 8, 189.851, 72, 9, 5406, 3670, 1468, 129.033, 29641
singlecenter-alpha_1-82-n75.txt, 1, 1, 75, 1069.25, 5700, 654, 122831, 151126, 30521, 832.868, 331481
singlecenter-alpha_3-5-n250.txt, 1, 0.333333, 250, 2402.7, 62750, 264, 1.12056e+06, 106481, 246210, 1747.46, 1.5211e+06
singlecenter-alpha_1-2-n5.txt, 1, 1, 5, 301.242, 30, 13, 3258, 3950, 937, 181.529, 27085
singlecenter-4-n375.txt, 1, 0.5, 375, 2751.33, 141000, 433, 2.55175e+06, 147291, 631259, 2032.55, 3.47287e+06
singlecenter-14-n500.txt, 1, 0.5, 500, 3032.81, 250500, 563, 4.5064e+06, 368643, 1.40774e+06, 2214.58, 6.56478e+06
singlecenter-alpha_1-8-n500.txt, 1, 1, 500, 2928.36, 250500, 3140, 4.24912e+06, 700769, 1.12592e+06, 2449.64, 6.28773e+06
singlecenter-49-n9.txt, 1, 0.5, 9, 506.407, 90, 8, 20127, 3453, 1457, 410.303, 43333
singlecenter-alpha_3-12-n375.txt, 1, 0.333333, 375, 2791.68, 141000, 403, 2.41752e+06, 142026, 578811, 1944.13, 3.27272e+06
singlecenter-alpha_3-91-n100.txt, 1, 0.333333, 100, 1409.92, 10100, 99, 191702, 37203, 128944, 1044.46, 396769
singlecenter-119-n250.txt, 1, 0.5, 250, 2035.42, 62750, 341, 1.05851e+06, 110638, 233297, 1408.17, 1.44603e+06
singlecenter-alpha_1-64-n20.txt, 1, 1, 20, 671.28, 420, 107, 14453, 25393, 3954, 491.555, 63259
singlecenter-alpha_3-7-n5.txt, 1, 0.333333, 5, 232.344, 30, 4, 3217, 1749, 933, 133.948, 23360
singlecenter-1-n5.txt, 1, 0.5, 5, 287.752, 30, 6, 3292, 2334, 947, 209.277, 23958
singlecenter-14-n375.txt, 1, 0.5, 375, 2816.56, 141000, 429, 2.46436e+06, 146608, 507724, 2034.51, 3.24763e+06
singlecenter-alpha_3-98-n100.txt, 1, 0.333333, 100, 1496.81, 10100, 103, 187471, 36878, 39920, 1075.51, 291885
singlecenter-2-n250.txt, 1, 0.5, 250, 2278.82, 62750, 279, 1.0806e+06, 138297, 232360, 1668.04, 1.50849e+06
singlecenter-alpha_1-76-n50.txt, 1, 1, 50, 962.246, 2550, 438, 89138, 95944, 15850, 702.343, 224284
singlecenter-alpha_1-77-n50.txt, 1, 1, 50, 831.259, 2550, 344, 57876, 75737, 14392, 617.597, 170411
singlecenter-87-n75.txt, 1, 0.5, 75, 1138.39, 5700, 90, 114515, 31292, 37156, 817.293, 257440
singlecenter-alpha_1-21-n7.txt, 1, 1, 7, 387.236, 56, 25, 4472, 6566, 1145, 263.326, 29840
singlecenter-99-n100.txt, 1, 0.5, 100, 1193.97, 10100, 111, 234647, 39759, 41302, 860.433, 359741
singlecenter-alpha_3-62-n20.txt, 1, 0.333333, 20, 540.158, 420, 19, 14812, 7654, 3038, 428.904, 44893
singlecenter-62-n20.txt, 1, 0.5, 20, 558.852, 420, 34, 14988, 10618, 3299, 400.927, 48182
singlecenter-alpha_3-76-n50.txt, 1, 0.333333, 50, 987.505, 2550, 53, 59518, 19719, 11526, 660.521, 113461
singlecenter-alpha_3-58-n10.txt, 1, 0.333333, 10, 365.014, 110, 12, 8510, 4563, 1639, 216.485, 33717
singlecenter-alpha_1-31-n8.txt, 1, 1, 8, 276.194, 72, 36, 5354, 8789, 1442, 219.024, 33861
singlecenter-alpha_3-107-n175.txt, 1, 0.333333, 175, 1884.74, 30800, 176, 546649, 66382, 117941, 1421.48, 767817
singlecenter-alpha_3-16-n6.txt, 1, 0.333333, 6, 294.135, 42, 6, 3831, 2448, 1027, 132.031, 25715
singlecenter-82-n75.txt, 1, 0.5, 75, 1095.88, 5700, 84, 116939, 30910, 23851, 767.432, 197293
singlecenter-alpha_3-11-n6.txt, 1, 0.333333, 6, 266.872, 42, 9, 3814, 3162, 1124, 128.013, 26039
singlecenter-alpha_3-48-n9.txt, 1, 0.333333, 9, 361.168, 90, 10, 5673, 3867, 1429, 206.625, 28837
singlecenter-19-n6.txt, 1, 0.5, 6, 298.648, 42, 5, 3850, 2204, 1075, 239.798, 24806
singlecenter-alpha_1-30-n7.txt, 1, 1, 7, 310.78, 56, 28, 4311, 7029, 1163, 254.768, 30244
singlecenter-alpha_3-31-n8.txt, 1, 0.333333, 8, 287.197, 72, 7, 5187, 2989, 1302, 204.061, 27289
singlecenter-89-n75.txt, 1, 0.5, 75, 1062.89, 5700, 83, 114578, 29907, 23473, 785.146, 193051
singlecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 1453.99, 10100, 101, 190467, 37092, 40656, 1028.2, 296148
singlecenter-13-n500.txt, 1, 0.5, 500, 3205.92, 250500, 585, 4.10688e+06, 206831, 1.22406e+06, 2344.1, 5.82197e+06
singlecenter-alpha_3-86-n75.txt, 1, 0.333333, 75, 1272.44, 5700, 74, 169957, 28176, 23103, 913.58, 250136
singlecenter-alpha_3-70-n20.txt, 1, 0.333333, 20, 532.42, 420, 21, 14915, 8030, 3055, 375.978, 59693
singlecenter-7-n250.txt, 1, 0.5, 250, 2148.22, 62750, 290, 1.05294e+06, 101027, 238201, 1558.05, 1.43468e+06
singlecenter-alpha_3-14-n500.txt, 1, 0.333333, 500, 3060.76, 250500, 509, 5.01796e+06, 189196, 1.04927e+06, 2249.93, 6.49156e+06
singlecenter-52-n10.txt, 1, 0.5, 10, 395.366, 110, 11, 8037, 4211, 1527, 300.217, 34842
singlecenter-48-n9.txt, 1, 0.5, 9, 365.626, 90, 8, 5728, 3368, 1504, 212.913, 29280
singlecenter-alpha_3-6-n250.txt, 1, 0.333333, 250, 2155.4, 62750, 260, 1.04466e+06, 92256, 231892, 1546.48, 1.41174e+06
singlecenter-alpha_1-68-n20.txt, 1, 1, 20, 627.794, 420, 122, 15030, 27850, 3968, 490.44, 66191
singlecenter-1-n375.txt, 1, 0.5, 375, 2795.17, 141000, 437, 2.46221e+06, 153076, 707311, 1992.65, 3.50918e+06
singlecenter-alpha_1-14-n375.txt, 1, 1, 375, 2923.24, 141000, 2713, 2.36026e+06, 603233, 536854, 2302.98, 3.62957e+06
singlecenter-alpha_1-17-n6.txt, 1, 1, 6, 543.347, 42, 18, 3730, 4769, 1074, 324.643, 27155
singlecenter-6-n250.txt, 1, 0.5, 250, 2144.41, 62750, 272, 1.08074e+06, 97084, 229483, 1632.86, 1.44934e+06
singlecenter-alpha_1-89-n75.txt, 1, 1, 75, 1099.94, 5700, 502, 114895, 112839, 27567, 897.723, 280404
singlecenter-15-n6.txt, 1, 0.5, 6, 267.742, 42, 5, 3685, 2150, 1085, 193.653, 24433
singlecenter-8-n500.txt, 1, 0.5, 500, 2994.92, 250500, 551, 4.06576e+06, 199320, 996508, 2308.3, 5.49647e+06
singlecenter-alpha_3-100-n100.txt, 1, 0.333333, 100, 1304.7, 10100, 103, 190814, 37806, 40974, 951.139, 297352
singlecenter-alpha_3-13-n6.txt, 1, 0.333333, 6, 379.725, 42, 5, 3813, 2169, 1004, 216.003, 24540
singlecenter-17-n6.txt, 1, 0.5, 6, 543.347, 42, 6, 3860, 2552, 1050, 285.38, 25431
singlecenter-alpha_3-6-n5.txt, 1, 0.333333, 5, 359.574, 30, 6, 3247, 2333, 1074, 186.828, 52203
singlecenter-alpha_1-114-n250.txt, 1, 1, 250, 2096.43, 62750, 1679, 1.15336e+06, 365453, 246813, 1715.44, 1.81104e+06
singlecenter-27-n7.txt, 1, 0.5, 7, 288.22, 56, 6, 4313, 2701, 1202, 246.64, 25975
singlecenter-alpha_3-3-n5.txt, 1, 0.333333, 5, 114.984, 30, 4, 3329, 1871, 958, 58.5275, 23615
singlecenter-alpha_1-38-n8.txt, 1, 1, 8, 584.092, 72, 31, 5038, 7829, 1380, 446.206, 32092
singlecenter-alpha_3-75-n50.txt, 1, 0.333333, 50, 1046.98, 2550, 49, 60751, 34107, 11670, 690.524, 155520
singlecenter-alpha_3-64-n20.txt, 1, 0.333333, 20, 633.661, 420, 21, 15444, 8042, 3107, 419.994, 46353
singlecenter-alpha_3-110-n175.txt, 1, 0.333333, 175, 1892.47, 30800, 177, 544511, 66440, 115543, 1376.57, 762204
singlecenter-alpha_3-17-n6.txt, 1, 0.333333, 6, 543.347, 42, 5, 3763, 2214, 1043, 285.38, 24885
singlecenter-alpha_1-11-n375.txt, 1, 1, 375, 2643.55, 141000, 2646, 2.67178e+06, 1.28149e+06, 1.06105e+06, 2097.75, 5.30107e+06
singlecenter-alpha_3-9-n500.txt, 1, 0.333333, 500, 3140.76, 250500, 520, 4.13067e+06, 199268, 1.00389e+06, 2216.6, 5.55722e+06
singlecenter-61-n20.txt, 1, 0.5, 20, 611.697, 420, 32, 15535, 10385, 3362, 391.371, 48904
singlecenter-alpha_1-58-n10.txt, 1, 1, 10, 365.014, 110, 54, 8016, 13082, 1639, 258.314, 41716
singlecenter-alpha_1-6-n500.txt, 1, 1, 500, 3107.7, 250500, 3532, 4.0876e+06, 788555, 956008, 2586.66, 6.04079e+06
singlecenter-alpha_3-53-n10.txt, 1, 0.333333, 10, 510.455, 110, 9, 8469, 3872, 1487, 299.497, 32699
singlecenter-alpha_3-67-n20.txt, 1, 0.333333, 20, 595.115, 420, 19, 14845, 7888, 2911, 387.131, 44858
singlecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 3167.61, 250500, 522, 4.04494e+06, 191240, 934798, 2334.28, 5.3756e+06
singlecenter-9-n250.txt, 1, 0.5, 250, 2118.53, 62750, 283, 1.25818e+06, 99545, 262836, 1526.35, 1.66819e+06
singlecenter-alpha_1-63-n20.txt, 1, 1, 20, 763.787, 420, 100, 14984, 24136, 3576, 606.239, 61937
singlecenter-alpha_1-2-n250.txt, 1, 1, 250, 2239.62, 62750, 1684, 1.11e+06, 411294, 247306, 1797.41, 1.8122e+06
singlecenter-19-n375.txt, 1, 0.5, 375, 2657.47, 141000, 444, 2.44626e+06, 154627, 524409, 1907.37, 3.25658e+06
singlecenter-39-n8.txt, 1, 0.5, 8, 348.275, 72, 13, 4856, 4190, 1289, 198.739, 28145
singlecenter-alpha_3-99-n100.txt, 1, 0.333333, 100, 1152.66, 10100, 101, 191322, 37961, 40652, 800.147, 297842
singlecenter-26-n7.txt, 1, 0.5, 7, 201.045, 56, 12, 4611, 4030, 1317, 98.9042, 43710
singlecenter-alpha_3-74-n50.txt, 1, 0.333333, 50, 940.533, 2550, 49, 59473, 18374, 11520, 630.034, 112125
singlecenter-alpha_1-44-n9.txt, 1, 1, 9, 368.246, 90, 32, 7081, 8728, 1669, 315.131, 39733
singlecenter-alpha_3-95-n100.txt, 1, 0.333333, 100, 1261.88, 10100, 103, 223009, 38193, 41004, 823.268, 330196
singlecenter-alpha_1-97-n100.txt, 1, 1, 100, 1435.36, 10100, 746, 257971, 164877, 47710, 1142.18, 501834
singlecenter-65-n20.txt, 1, 0.5, 20, 662.922, 420, 28, 14820, 9686, 3260, 397.773, 47212
singlecenter-103-n175.txt, 1, 0.5, 175, 1834.74, 30800, 195, 535028, 68755, 114520, 1449.44, 753526
singlecenter-alpha_1-12-n375.txt, 1, 1, 375, 2754.9, 141000, 2574, 2.40867e+06, 600994, 602188, 2171.8, 3.74983e+06
singlecenter-alpha_1-16-n375.txt, 1, 1, 375, 2608.19, 141000, 2532, 2.43581e+06, 568585, 535939, 2140.94, 3.672e+06
singlecenter-alpha_1-70-n20.txt, 1, 1, 20, 543.014, 420, 100, 14892, 24140, 3636, 424.8, 62194
singlecenter-41-n9.txt, 1, 0.5, 9, 242.025, 90, 16, 5440, 5110, 1407, 120.324, 30160
singlecenter-7-n500.txt, 1, 0.5, 500, 3191.68, 250500, 538, 4.26083e+06, 200020, 968406, 2435.44, 5.67158e+06
singlecenter-14-n6.txt, 1, 0.5, 6, 287.196, 42, 9, 3555, 2951, 1104, 119.238, 25138
singlecenter-alpha_3-13-n375.txt, 1, 0.333333, 375, 2646.46, 141000, 382, 2.46074e+06, 142526, 539110, 1989.01, 3.28755e+06
singlecenter-21-n7.txt, 1, 0.5, 7, 373.051, 56, 6, 4601, 2722, 1156, 254.363, 26818
singlecenter-alpha_1-36-n8.txt, 1, 1, 8, 410.784, 72, 33, 5074, 8682, 1520, 246.706, 33398
singlecenter-alpha_1-12-n6.txt, 1, 1, 6, 254.028, 42, 21, 3809, 5438, 944, 170.361, 27831
singlecenter-11-n375.txt, 1, 0.5, 375, 2578.13, 141000, 453, 2.30114e+06, 154810, 526379, 1900.94, 3.11741e+06
singlecenter-alpha_1-18-n375.txt, 1, 1, 375, 2831.77, 141000, 2734, 2.33128e+06, 699174, 849490, 2202.69, 4.09421e+06
singlecenter-alpha_3-59-n10.txt, 1, 0.333333, 10, 548.459, 110, 11, 8566, 4302, 1738, 294.211, 33562
singlecenter-alpha_3-29-n7.txt, 1, 0.333333, 7, 368.33, 56, 6, 4131, 2522, 1166, 209.361, 25077
singlecenter-alpha_1-55-n10.txt, 1, 1, 10, 411.404, 110, 43, 7963, 10472, 1632, 368.494, 38782
singlecenter-107-n175.txt, 1, 0.5, 175, 1901.16, 30800, 192, 534173, 68658, 114358, 1402.15, 753484
singlecenter-120-n250.txt, 1, 0.5, 250, 2078.65, 62750, 280, 1.10732e+06, 98783, 231404, 1542.73, 1.4824e+06
singlecenter-alpha_1-67-n20.txt, 1, 1, 20, 568.78, 420, 150, 15304, 32962, 4163, 447.629, 71862
singlecenter-alpha_1-41-n9.txt, 1, 1, 9, 255.054, 90, 41, 5358, 10009, 1537, 185.182, 35353
singlecenter-alpha_3-109-n175.txt, 1, 0.333333, 175, 1820.22, 30800, 178, 573689, 65181, 113926, 1252.07, 790131
singlecenter-alpha_1-1-n5.txt, 1, 1, 5, 287.752, 30, 14, 5712, 7015, 1842, 213.311, 46707
singlecenter-alpha_1-87-n75.txt, 1, 1, 75, 1149.61, 5700, 521, 115001, 115483, 27643, 908.454, 283266
singlecenter-alpha_1-49-n9.txt, 1, 1, 9, 506.407, 90, 36, 5871, 9259, 1624, 447.512, 35825
singlecenter-alpha_1-69-n20.txt, 1, 1, 20, 721.786, 420, 155, 14974, 34457, 4249, 529.86, 73374
singlecenter-85-n75.txt, 1, 0.5, 75, 1097.28, 5700, 119, 138201, 65413, 24531, 767.628, 253993
singlecenter-alpha_3-3-n375.txt, 1, 0.333333, 375, 2585.53, 141000, 391, 2.28259e+06, 138333, 593182, 1820.91, 3.22386e+06
singlecenter-47-n9.txt, 1, 0.5, 9, 522.804, 90, 8, 5393, 3252, 1309, 365.235, 27267
singlecenter-alpha_1-86-n75.txt, 1, 1, 75, 1245.95, 5700, 532, 157065, 159056, 27456, 977.538, 369122
singlecenter-alpha_1-92-n100.txt, 1, 1, 100, 1518.94, 10100, 652, 186495, 140332, 46216, 1233.99, 400531
singlecenter-alpha_3-22-n7.txt, 1, 0.333333, 7, 369.126, 56, 8, 4347, 2989, 1166, 131.998, 26490
singlecenter-alpha_1-72-n50.txt, 1, 1, 50, 828.599, 2550, 345, 60845, 78790, 14543, 663.408, 178059
singlecenter-alpha_1-105-n175.txt, 1, 1, 175, 1861.92, 30800, 1336, 548673, 442555, 190387, 1497.8, 1.22266e+06
singlecenter-alpha_3-49-n9.txt, 1, 0.333333, 9, 516.351, 90, 8, 5767, 3426, 1403, 427.556, 28887
singlecenter-12-n375.txt, 1, 0.5, 375, 2757.97, 141000, 466, 2.36657e+06, 162263, 557679, 1959.93, 3.23788e+06
singlecenter-alpha_3-24-n7.txt, 1, 0.333333, 7, 299.706, 56, 6, 4451, 2599, 1182, 152.675, 26324
singlecenter-alpha_3-19-n6.txt, 1, 0.333333, 6, 298.648, 42, 5, 5319, 3446, 1489, 239.798, 32271
singlecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 2843.5, 141000, 386, 2.56251e+06, 150339, 535393, 2023.85, 3.38136e+06
singlecenter-alpha_1-23-n7.txt, 1, 1, 7, 167.639, 56, 26, 4484, 6885, 1264, 145.995, 31051
singlecenter-94-n100.txt, 1, 0.5, 100, 1559.13, 10100, 109, 195348, 39298, 42510, 1194.14, 305774
singlecenter-108-n175.txt, 1, 0.5, 175, 1976.54, 30800, 205, 552016, 72859, 116327, 1462.62, 777535
singlecenter-alpha_3-90-n75.txt, 1, 0.333333, 75, 1334.66, 5700, 76, 116383, 29034, 23524, 997.857, 194399
singlecenter-alpha_3-82-n75.txt, 1, 0.333333, 75, 1025.52, 5700, 76, 117689, 29158, 23751, 657.402, 208697
singlecenter-alpha_3-18-n6.txt, 1, 0.333333, 6, 451.076, 42, 5, 3891, 2324, 1012, 324.664, 25284
