Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_1-62-n20.txt, 1, 1, 20, 844.106, 178, 158, 4440, 39832, 4424, 730.033, 68192
doublecenter-61-n20.txt, 1, 0.5, 20, 957.017, 44, 24, 4423, 9295, 2097, 727.493, 34912
doublecenter-alpha_1-51-n10.txt, 1, 1, 10, 617.979, 62, 52, 3581, 13577, 1972, 457.341, 37862
doublecenter-107-n175.txt, 1, 0.5, 175, 2487.19, 393, 218, 26995, 80483, 10556, 1813.95, 145316
doublecenter-alpha_1-15-n6.txt, 1, 1, 6, 576.063, 27, 21, 1275, 5883, 1373, 492.941, 26482
doublecenter-alpha_1-3-n375.txt, 1, 1, 375, 3746.09, 2953, 2578, 52577, 633562, 61557, 3081.8, 785422
doublecenter-alpha_1-15-n375.txt, 1, 1, 375, 3819.36, 3201, 2826, 52788, 693380, 65668, 3072.56, 850318
doublecenter-alpha_1-106-n175.txt, 1, 1, 175, 2942.75, 1373, 1198, 27156, 295292, 29765, 2394.97, 380172
doublecenter-alpha_1-116-n250.txt, 1, 1, 250, 3046.25, 2081, 1831, 34500, 539306, 85714, 2525.42, 696680
doublecenter-101-n175.txt, 1, 0.5, 175, 2479.95, 390, 215, 26857, 77947, 10547, 1768.41, 141419
doublecenter-alpha_3-116-n250.txt, 1, 0.333333, 250, 3058.11, 503, 253, 34683, 101752, 16063, 2213.58, 182415
doublecenter-63-n20.txt, 1, 0.5, 20, 1006.86, 48, 28, 4399, 10236, 2160, 716.74, 36015
doublecenter-alpha_3-3-n375.txt, 1, 0.333333, 375, 3917.52, 757, 382, 54868, 151861, 28871, 2931.14, 272561
doublecenter-56-n10.txt, 1, 0.5, 10, 671.443, 21, 11, 3440, 4709, 1395, 523.254, 27874
doublecenter-alpha_3-44-n9.txt, 1, 0.333333, 9, 820.718, 17, 8, 1527, 3682, 1317, 643.722, 24588
doublecenter-alpha_1-9-n500.txt, 1, 1, 500, 4504.42, 3998, 3498, 70671, 881540, 81894, 3680.79, 1.07834e+06
doublecenter-6-n5.txt, 1, 0.5, 5, 459.872, 11, 6, 2189, 2336, 1164, 298.056, 22883
doublecenter-alpha_1-3-n5.txt, 1, 1, 5, 570.096, 20, 15, 1241, 4388, 1163, 406.91, 24160
doublecenter-118-n250.txt, 1, 0.5, 250, 2982.63, 542, 292, 33345, 105104, 15977, 2062.45, 183732
doublecenter-alpha_1-72-n50.txt, 1, 1, 50, 1362.09, 410, 360, 8833, 86337, 8406, 1103, 139992
doublecenter-alpha_1-108-n175.txt, 1, 1, 175, 2528.05, 1508, 1333, 25891, 382856, 29548, 2069.61, 467898
doublecenter-10-n5.txt, 1, 0.5, 5, 616.2, 12, 7, 1200, 2716, 1090, 223.586, 22565
doublecenter-alpha_1-42-n9.txt, 1, 1, 9, 815.544, 52, 43, 1444, 10917, 1792, 516.866, 31888
doublecenter-2-n250.txt, 1, 0.5, 250, 2885.56, 548, 298, 42602, 109146, 16884, 2048.06, 198561
doublecenter-alpha_3-118-n250.txt, 1, 0.333333, 250, 3595.05, 517, 267, 34331, 109722, 16011, 2747.98, 189716
doublecenter-11-n375.txt, 1, 0.5, 375, 3550.45, 808, 433, 51864, 163688, 22740, 2674.31, 273879
doublecenter-69-n20.txt, 1, 0.5, 20, 773.729, 39, 19, 4472, 8349, 1841, 682.754, 33757
doublecenter-55-n10.txt, 1, 0.5, 10, 953.958, 29, 19, 3421, 6541, 1673, 528.823, 30035
doublecenter-1-n5.txt, 1, 0.5, 5, 519.298, 10, 5, 1216, 2242, 1080, 425.104, 22409
doublecenter-alpha_3-91-n100.txt, 1, 0.333333, 100, 1893.79, 201, 101, 15909, 40328, 5862, 1397.2, 84828
doublecenter-alpha_3-69-n20.txt, 1, 0.333333, 20, 773.729, 39, 19, 4416, 8470, 1884, 682.754, 33733
doublecenter-11-n500.txt, 1, 0.5, 500, 4292.41, 1098, 598, 113664, 378934, 49045, 3172.96, 624158
doublecenter-38-n8.txt, 1, 0.5, 8, 754.847, 15, 7, 2854, 4649, 1777, 582.702, 30980
doublecenter-15-n6.txt, 1, 0.5, 6, 576.063, 11, 5, 3664, 3836, 2666, 432.545, 32673
doublecenter-alpha_1-70-n20.txt, 1, 1, 20, 872.721, 118, 98, 7395, 42959, 5793, 756.577, 85617
doublecenter-alpha_3-36-n8.txt, 1, 0.333333, 8, 749.87, 15, 7, 2953, 5419, 2148, 552.764, 36558
doublecenter-14-n500.txt, 1, 0.5, 500, 4548.76, 1046, 546, 74047, 206566, 29154, 3446.44, 357101
doublecenter-alpha_3-51-n10.txt, 1, 0.333333, 10, 617.979, 22, 12, 3557, 4660, 1610, 389.484, 27689
doublecenter-alpha_3-19-n6.txt, 1, 0.333333, 6, 516.415, 17, 11, 1500, 3959, 1709, 206.332, 25349
doublecenter-alpha_1-2-n5.txt, 1, 1, 5, 459.018, 19, 14, 2013, 4259, 1508, 339.2, 25574
doublecenter-46-n9.txt, 1, 0.5, 9, 573.931, 17, 8, 2732, 5857, 2552, 465.363, 54696
doublecenter-27-n7.txt, 1, 0.5, 7, 561.392, 19, 12, 1435, 4358, 1413, 280.594, 25231
doublecenter-alpha_1-41-n9.txt, 1, 1, 9, 832.906, 50, 41, 1485, 10661, 1880, 723.837, 31933
doublecenter-113-n250.txt, 1, 0.5, 250, 2915, 524, 274, 34803, 104242, 17115, 2215.86, 186043
doublecenter-alpha_1-9-n5.txt, 1, 1, 5, 617.658, 18, 13, 1156, 3868, 1291, 595.8, 24114
doublecenter-alpha_3-68-n20.txt, 1, 0.333333, 20, 748.93, 44, 24, 4262, 9294, 2250, 580.933, 34722
doublecenter-alpha_1-105-n175.txt, 1, 1, 175, 2713.17, 1433, 1258, 26740, 297022, 28482, 2107.21, 379605
doublecenter-alpha_1-26-n7.txt, 1, 1, 7, 543.29, 32, 25, 1764, 18386, 2352, 495.495, 49437
doublecenter-9-n500.txt, 1, 0.5, 500, 4486.91, 1057, 557, 144417, 213865, 30816, 3264.8, 440001
doublecenter-59-n10.txt, 1, 0.5, 10, 842.195, 19, 9, 3977, 4333, 1785, 623.355, 29137
doublecenter-alpha_1-87-n75.txt, 1, 1, 75, 1618.62, 553, 478, 12521, 117190, 12357, 1350.65, 164329
doublecenter-alpha_3-56-n10.txt, 1, 0.333333, 10, 671.443, 19, 9, 4261, 4311, 1513, 523.254, 28418
doublecenter-alpha_3-65-n20.txt, 1, 0.333333, 20, 889.21, 44, 24, 4607, 9481, 2239, 641.532, 35362
doublecenter-alpha_3-67-n20.txt, 1, 0.333333, 20, 842.366, 41, 21, 4596, 8460, 2194, 512.886, 34266
doublecenter-44-n9.txt, 1, 0.5, 9, 820.718, 20, 11, 2854, 7137, 3006, 643.722, 41295
doublecenter-alpha_1-30-n7.txt, 1, 1, 7, 693.396, 34, 27, 1990, 7433, 2099, 568.131, 29857
doublecenter-80-n50.txt, 1, 0.5, 50, 1373.43, 117, 67, 12452, 37834, 6387, 963.838, 82398
doublecenter-20-n6.txt, 1, 0.5, 6, 486.292, 11, 5, 1427, 2438, 1224, 413.086, 22603
doublecenter-112-n250.txt, 1, 0.5, 250, 2879.68, 548, 298, 55612, 195065, 28532, 2148.41, 335125
doublecenter-alpha_3-15-n375.txt, 1, 0.333333, 375, 3895.57, 758, 383, 53061, 149161, 21130, 2828.43, 258460
doublecenter-alpha_1-10-n5.txt, 1, 1, 5, 616.2, 19, 14, 1373, 4127, 1351, 447.172, 24730
doublecenter-alpha_3-106-n175.txt, 1, 0.333333, 175, 2601.24, 356, 181, 41466, 81689, 8852, 1868.74, 157045
doublecenter-alpha_1-7-n500.txt, 1, 1, 500, 4373.28, 3781, 3281, 75632, 1.00313e+06, 107965, 3608.63, 1.25271e+06
doublecenter-98-n100.txt, 1, 0.5, 100, 1954.18, 235, 135, 15657, 47883, 6539, 1532.7, 92881
doublecenter-alpha_3-111-n250.txt, 1, 0.333333, 250, 2908.71, 499, 249, 35165, 98994, 16089, 2248.26, 180422
doublecenter-alpha_3-94-n100.txt, 1, 0.333333, 100, 1806.58, 201, 101, 15674, 40910, 6670, 1358.09, 86756
doublecenter-alpha_3-108-n175.txt, 1, 0.333333, 175, 2556.44, 356, 181, 27514, 71102, 9762, 1892.19, 135021
doublecenter-alpha_3-25-n7.txt, 1, 0.333333, 7, 816.052, 13, 6, 1316, 2809, 1132, 569.712, 22877
doublecenter-37-n8.txt, 1, 0.5, 8, 531.222, 16, 8, 1694, 3593, 1239, 332.908, 24337
doublecenter-alpha_1-109-n175.txt, 1, 1, 175, 2545.52, 1225, 1050, 26451, 253188, 25626, 2149.73, 331650
doublecenter-8-n500.txt, 1, 0.5, 500, 4190.86, 1065, 565, 73816, 210183, 29988, 3149.32, 359985
doublecenter-10-n250.txt, 1, 0.5, 250, 2992.35, 572, 322, 34864, 114066, 17911, 2081.44, 196442
doublecenter-alpha_1-97-n100.txt, 1, 1, 100, 1975.02, 855, 755, 21651, 359314, 58308, 1591.15, 487907
doublecenter-alpha_1-20-n6.txt, 1, 1, 6, 486.292, 23, 17, 1299, 5038, 1346, 429.558, 24855
doublecenter-alpha_3-78-n50.txt, 1, 0.333333, 50, 1420.45, 101, 51, 8904, 20422, 3184, 908.418, 52366
doublecenter-alpha_3-9-n250.txt, 1, 0.333333, 250, 3318.03, 501, 251, 33774, 96801, 16455, 2388.29, 176173
doublecenter-alpha_1-25-n7.txt, 1, 1, 7, 816.052, 33, 26, 1319, 7290, 1561, 636.096, 27775
doublecenter-alpha_3-5-n500.txt, 1, 0.333333, 500, 4359.6, 1011, 511, 72342, 199945, 28528, 3120.41, 346212
doublecenter-119-n250.txt, 1, 0.5, 250, 3224.63, 533, 283, 34314, 105958, 16809, 2274.4, 187318
doublecenter-alpha_3-79-n50.txt, 1, 0.333333, 50, 1316.79, 105, 55, 9054, 51191, 3541, 916.204, 98209
doublecenter-alpha_3-113-n250.txt, 1, 0.333333, 250, 2726.22, 502, 252, 34939, 98636, 15634, 2043.46, 178612
doublecenter-alpha_3-2-n375.txt, 1, 0.333333, 375, 3920.79, 778, 403, 51909, 152963, 21967, 2843.62, 262165
doublecenter-alpha_3-117-n250.txt, 1, 0.333333, 250, 3019.4, 503, 253, 35785, 96883, 15236, 2248.17, 177475
doublecenter-alpha_1-96-n100.txt, 1, 1, 100, 1995.61, 881, 781, 15286, 239045, 17675, 1608.18, 297256
doublecenter-alpha_1-13-n6.txt, 1, 1, 6, 701.874, 25, 19, 1258, 5362, 1385, 504.365, 25252
doublecenter-9-n5.txt, 1, 0.5, 5, 627.554, 12, 7, 1169, 2675, 1180, 454.961, 22600
doublecenter-65-n20.txt, 1, 0.5, 20, 767.657, 43, 23, 4212, 8747, 1955, 584.449, 33240
doublecenter-115-n250.txt, 1, 0.5, 250, 3147.01, 558, 308, 35776, 110951, 17591, 2140.59, 193924
doublecenter-alpha_1-11-n6.txt, 1, 1, 6, 523.236, 25, 19, 1257, 5462, 1251, 386.478, 25427
doublecenter-alpha_1-11-n375.txt, 1, 1, 375, 3642.51, 2895, 2520, 51448, 612532, 149803, 2951.37, 866094
doublecenter-alpha_3-107-n175.txt, 1, 0.333333, 175, 2274.94, 364, 189, 25906, 69471, 9494, 1668.1, 130170
doublecenter-alpha_3-10-n250.txt, 1, 0.333333, 250, 3145.3, 499, 249, 34276, 96024, 15248, 2358.05, 174783
doublecenter-22-n7.txt, 1, 0.5, 7, 578.001, 13, 6, 1280, 2826, 1142, 432.624, 22952
doublecenter-alpha_1-81-n75.txt, 1, 1, 75, 1531.51, 600, 525, 11797, 122034, 12342, 1262.77, 168201
doublecenter-alpha_1-13-n375.txt, 1, 1, 375, 3710.86, 2835, 2460, 50440, 581078, 58270, 3068.67, 725968
doublecenter-alpha_1-69-n20.txt, 1, 1, 20, 788.595, 121, 101, 4266, 25001, 3292, 720.664, 50932
doublecenter-alpha_3-13-n375.txt, 1, 0.333333, 375, 4094.81, 753, 378, 48409, 141686, 19557, 3125.39, 243826
doublecenter-alpha_3-5-n250.txt, 1, 0.333333, 250, 3118.08, 507, 257, 32945, 97719, 15112, 2266.34, 189941
doublecenter-alpha_1-73-n50.txt, 1, 1, 50, 1279.27, 388, 338, 8931, 82060, 8695, 1001.37, 120191
doublecenter-alpha_3-6-n250.txt, 1, 0.333333, 250, 2948.79, 511, 261, 33528, 98936, 15501, 2178.63, 176823
doublecenter-94-n100.txt, 1, 0.5, 100, 1950.2, 216, 116, 15830, 44458, 6294, 1473.29, 89948
doublecenter-alpha_1-2-n375.txt, 1, 1, 375, 3927.17, 3026, 2651, 53129, 651378, 76991, 3229.7, 821974
doublecenter-alpha_3-22-n7.txt, 1, 0.333333, 7, 578.001, 13, 6, 2045, 5048, 1781, 432.624, 52016
doublecenter-alpha_3-90-n75.txt, 1, 0.333333, 75, 1595.71, 153, 78, 12201, 31843, 4762, 1135.91, 70629
doublecenter-alpha_3-45-n9.txt, 1, 0.333333, 9, 566.44, 17, 8, 1477, 3722, 1228, 499.215, 24475
doublecenter-alpha_3-1-n375.txt, 1, 0.333333, 375, 3719.91, 761, 386, 53602, 153457, 21438, 2730.39, 265244
doublecenter-5-n5.txt, 1, 0.5, 5, 563.296, 9, 4, 1210, 2000, 1074, 472.64, 22414
doublecenter-86-n75.txt, 1, 0.5, 75, 1633.68, 173, 98, 12473, 36107, 5186, 1160.94, 75658
doublecenter-54-n10.txt, 1, 0.5, 10, 596.774, 24, 14, 3415, 5224, 1589, 475.445, 28792
doublecenter-5-n250.txt, 1, 0.5, 250, 3166.47, 539, 289, 34940, 109953, 17030, 2308.97, 191733
doublecenter-alpha_3-103-n175.txt, 1, 0.333333, 175, 2605.88, 353, 178, 26570, 72068, 9564, 1924.63, 134550
doublecenter-alpha_3-8-n250.txt, 1, 0.333333, 250, 2789.81, 505, 255, 33127, 97366, 15686, 2072.89, 174859
doublecenter-6-n500.txt, 1, 0.5, 500, 4027.38, 1063, 563, 87600, 205317, 29258, 2984.48, 380621
doublecenter-110-n175.txt, 1, 0.5, 175, 2705.95, 381, 206, 25615, 74614, 9781, 1955.92, 135452
