Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-alpha_3-81-n75.txt, 1, 0.333333, 75, 1366.32, 151, 76, 2886, 32197, 3123, 915.929, 55999
singlecenter-alpha_3-6-n500.txt, 1, 0.333333, 500, 3144.67, 1035, 535, 5186, 239584, 19290, 2290.7, 285073
singlecenter-alpha_1-5-n5.txt, 1, 1, 5, 256.403, 15, 14, 728, 4849, 977, 193.484, 25070
singlecenter-83-n75.txt, 1, 0.5, 75, 1114.78, 168, 93, 3124, 38513, 3952, 789.283, 64472
singlecenter-alpha_3-36-n8.txt, 1, 0.333333, 8, 413.629, 23, 15, 916, 5688, 1311, 125.24, 26689
singlecenter-35-n8.txt, 1, 0.5, 8, 350.781, 19, 11, 871, 4672, 1183, 233.86, 25461
singlecenter-95-n100.txt, 1, 0.5, 100, 1384.74, 228, 128, 1083, 55345, 4748, 971.583, 80214
singlecenter-alpha_3-4-n5.txt, 1, 0.333333, 5, 252.982, 12, 7, 671, 3230, 971, 108.613, 23247
singlecenter-88-n75.txt, 1, 0.5, 75, 1350.43, 182, 109, 3299, 46563, 4363, 870.486, 73823
singlecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1062.28, 101, 51, 2811, 22181, 3979, 747.84, 47926
singlecenter-alpha_1-14-n6.txt, 1, 1, 6, 298.243, 21, 21, 700, 6702, 1188, 238.476, 27220
singlecenter-59-n10.txt, 1, 0.5, 10, 551.203, 20, 10, 852, 4872, 1296, 360.395, 25228
singlecenter-34-n8.txt, 1, 0.5, 8, 423.94, 16, 8, 967, 4082, 1252, 238.352, 24730
singlecenter-alpha_3-25-n7.txt, 1, 0.333333, 7, 365.398, 17, 10, 709, 4327, 1026, 136.14, 24252
singlecenter-17-n375.txt, 1, 0.5, 375, 2629.87, 874, 499, 2212, 205482, 16663, 1771.4, 244718
singlecenter-28-n7.txt, 1, 0.5, 7, 331.369, 15, 8, 743, 3816, 1124, 211.944, 24113
singlecenter-alpha_1-1-n375.txt, 1, 1, 375, 2918.98, 2406, 2581, 2196, 725040, 33703, 2276.89, 781135
singlecenter-alpha_1-6-n250.txt, 1, 1, 250, 2213.07, 1538, 1666, 1868, 504349, 24713, 1777.09, 553381
singlecenter-alpha_1-61-n20.txt, 1, 1, 20, 662.125, 118, 124, 765, 36789, 2329, 479.406, 58478
singlecenter-alpha_1-119-n250.txt, 1, 1, 250, 2178, 2725, 2847, 1769, 791546, 29282, 1650.52, 843693
singlecenter-alpha_3-1-n375.txt, 1, 0.333333, 375, 2918.98, 774, 399, 2094, 241491, 20959, 2026.62, 326140
singlecenter-alpha_1-27-n7.txt, 1, 1, 7, 299.714, 26, 25, 672, 7371, 1018, 260.998, 25614
singlecenter-alpha_1-7-n250.txt, 1, 1, 250, 2292.19, 1669, 1793, 1641, 548996, 37152, 1769.81, 609754
singlecenter-alpha_1-107-n175.txt, 1, 1, 175, 2008.09, 1055, 1136, 1397, 293061, 14021, 1632.17, 326912
singlecenter-alpha_1-51-n10.txt, 1, 1, 10, 439.034, 55, 57, 853, 14990, 3491, 325.804, 37247
singlecenter-92-n100.txt, 1, 0.5, 100, 1548.89, 220, 120, 981, 48943, 4186, 1094.95, 72375
singlecenter-alpha_1-20-n6.txt, 1, 1, 6, 230.966, 20, 19, 697, 5947, 1076, 172.519, 24667
singlecenter-alpha_1-13-n500.txt, 1, 1, 500, 3304.21, 2975, 3223, 4688, 922043, 37613, 2663.3, 984185
singlecenter-alpha_1-117-n250.txt, 1, 1, 250, 2319.81, 1702, 1824, 1578, 570369, 22042, 1760.11, 615541
singlecenter-22-n7.txt, 1, 0.5, 7, 371.149, 24, 17, 672, 5615, 1098, 178.378, 24545
singlecenter-alpha_3-39-n8.txt, 1, 0.333333, 8, 350.672, 20, 12, 851, 4630, 1144, 183.238, 23715
singlecenter-32-n8.txt, 1, 0.5, 8, 199.381, 15, 7, 850, 3208, 923, 137.803, 21742
