Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 792.45, 21, 11, 751, 16683, 5410, 493.267, 43135
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 865.611, 20, 11, 745, 15699, 2955, 670.736, 38887
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 814.52, 118, 124, 904, 88485, 13361, 657.173, 127388
doublecenter-96-n100.txt, 1, 0.5, 100, 2068.61, 212, 112, 4278, 146100, 25009, 1543.45, 207498
doublecenter-99-n100.txt, 1, 0.5, 100, 1823.88, 219, 119, 4359, 152383, 35075, 1318.21, 226439
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 953.958, 23, 13, 753, 19562, 3697, 507.946, 43978
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 1989.94, 210, 110, 4334, 162723, 26438, 1416.73, 228134
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3779.7, 2337, 2526, 13675, 2.35878e+06, 285096, 3082.76, 2.80004e+06
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 516.415, 21, 21, 773, 17655, 2953, 498.901, 41152
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 616.589, 15, 7, 835, 11694, 2430, 539.865, 33787
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2721.71, 501, 251, 6802, 336165, 63962, 2096.43, 456575
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3793.62, 2506, 2692, 9598, 1.98607e+06, 246197, 3050.89, 2.41077e+06
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 5010.15, 3397, 3637, 15200, 2.66305e+06, 388193, 4106.49, 3.25096e+06
doublecenter-4-n5.txt, 1, 0.5, 5, 461.76, 9, 4, 665, 7144, 1675, 398.496, 28031
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 4258.82, 766, 391, 9869, 517087, 86267, 3236.12, 679171
doublecenter-34-n8.txt, 1, 0.5, 8, 942.362, 15, 7, 909, 11734, 2524, 718.493, 34441
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 2039.43, 158, 83, 3772, 112863, 18979, 1433.9, 163986
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 592.712, 20, 20, 744, 16454, 2666, 491.084, 60681
doublecenter-36-n8.txt, 1, 0.5, 8, 749.87, 15, 7, 990, 11334, 2308, 552.764, 33314
doublecenter-57-n10.txt, 1, 0.5, 10, 753.952, 21, 11, 713, 14825, 5149, 505.395, 39891
doublecenter-14-n375.txt, 1, 0.5, 375, 4098.9, 827, 452, 9328, 546271, 93808, 2951.85, 714976
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 2638.29, 1176, 1271, 6349, 891618, 117377, 2130.49, 1.1037e+06
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4185.89, 775, 400, 12361, 735597, 89576, 2990.08, 910195
doublecenter-26-n7.txt, 1, 0.5, 7, 536.169, 13, 6, 703, 9777, 2378, 454.826, 31573
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 616.589, 31, 31, 901, 27649, 3660, 571.328, 52506
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1500.26, 101, 51, 3479, 72085, 13201, 1036.3, 114042
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 3835.69, 2449, 2637, 9573, 1.89917e+06, 252014, 3194.74, 2.32944e+06
