Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 793.443, 19, 9, 3269, 19594, 1339, 515.045, 42596
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 884.653, 20, 11, 1602, 4508, 1393, 654.062, 24921
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 842.264, 149, 158, 3912, 41593, 3748, 631.66, 67534
doublecenter-96-n100.txt, 1, 0.5, 100, 2044.86, 220, 120, 14783, 45964, 6194, 1511.19, 88842
doublecenter-99-n100.txt, 1, 0.5, 100, 1856.9, 246, 146, 14104, 52449, 6866, 1240.33, 95648
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 1037.04, 21, 11, 3485, 4753, 1344, 569.275, 27153
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 2134.65, 211, 111, 14583, 43350, 5770, 1546.51, 85429
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3716.87, 2462, 2641, 51453, 755073, 50898, 2918.23, 894528
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 549.192, 21, 21, 1418, 6412, 1255, 498.901, 26283
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 658.277, 15, 7, 1552, 3213, 1180, 563.88, 23223
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2881.71, 525, 275, 34609, 106114, 15842, 2014.07, 185426
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3984.05, 2645, 2832, 49568, 795839, 52813, 3115.58, 935580
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 4882.26, 3260, 3516, 71052, 905563, 65485, 3844.45, 1.08305e+06
doublecenter-4-n5.txt, 1, 0.5, 5, 476.218, 9, 4, 1200, 2126, 1037, 398.496, 35397
