Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 793.443, 110, 165, 7793, 60959, 1779, 515.045, 88559
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 884.653, 90, 120, 7965, 120528, 3802, 654.062, 178517
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 842.264, 420, 1330, 30708, 549819, 4723, 631.66, 607735
doublecenter-96-n100.txt, 1, 0.5, 100, 2044.86, 10100, 166650, 187124, 5.99097e+07, 101548, 1511.19, 6.0253e+07
doublecenter-99-n100.txt, 1, 0.5, 100, 1856.9, 10100, 166650, 239097, 6.0708e+07, 100321, 1240.33, 6.10835e+07
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 1037.04, 110, 165, 7828, 61073, 1750, 569.275, 88979
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 2134.65, 10100, 166650, 181552, 5.93992e+07, 94478, 1546.51, 5.97113e+07
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3716.87, 141000, 8789000, 2.38381e+06, 3.23299e+09, 1.50811e+06, 2918.23, 3.23713e+09
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 549.192, 42, 35, 3738, 13862, 923, 498.901, 36128
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 658.277, 72, 84, 4802, 31941, 1365, 563.88, 55924
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2881.71, 62750, 2604125, 1.083e+06, 9.65346e+08, 654246, 2014.07, 9.67146e+08
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3984.05, 141000, 8789000, 2.31819e+06, 3.21013e+09, 1.57553e+06, 3115.58, 3.2142e+09
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 4882.26, 250500, 20833250, 4.16031e+06, 7.54301e+09, 2.78498e+06, 3844.45, 7.55032e+09
doublecenter-4-n5.txt, 1, 0.5, 5, 476.218, 30, 20, 3258, 8636, 965, 398.496, 30032
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 3716.87, 141000, 8789000, 2.33891e+06, 3.18109e+09, 1.52784e+06, 2582.3, 3.18513e+09
doublecenter-34-n8.txt, 1, 0.5, 8, 1031.84, 72, 84, 5095, 32102, 1408, 692.168, 56645
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 1990.2, 5700, 70300, 110087, 2.52879e+07, 53750, 1368.65, 2.54829e+07
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 584.357, 42, 35, 3706, 15588, 1019, 491.084, 38098
doublecenter-36-n8.txt, 1, 0.5, 8, 801.295, 72, 84, 4903, 32277, 1386, 496.184, 56104
doublecenter-57-n10.txt, 1, 0.5, 10, 793.443, 110, 165, 7653, 81116, 2527, 515.211, 129406
doublecenter-14-n375.txt, 1, 0.5, 375, 4073.04, 141000, 8789000, 2.53483e+06, 3.23655e+09, 1.60562e+06, 2803.47, 3.24088e+09
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 2617.16, 30800, 893200, 512509, 3.26375e+08, 313870, 2108.07, 3.27256e+08
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4048.95, 141000, 8789000, 2.51073e+06, 3.21724e+09, 1.62228e+06, 2924.46, 3.22155e+09
doublecenter-26-n7.txt, 1, 0.5, 7, 536.519, 56, 56, 4200, 21223, 1211, 475.522, 44059
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 658.277, 72, 84, 4809, 31487, 1275, 586.475, 55082
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1518.65, 2550, 20825, 57072, 7.58924e+06, 24247, 1017.86, 7.69706e+06
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 3870.47, 141000, 8789000, 2.42306e+06, 3.20383e+09, 1.55855e+06, 3008.7, 3.208e+09
doublecenter-alpha_1-76-n50.txt, 1, 1, 50, 1513.82, 2550, 20825, 56973, 7.93865e+06, 39927, 1124.41, 8.07732e+06
doublecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 4577.71, 250500, 20833250, 3.90396e+06, 7.56321e+09, 2.7113e+06, 3419.44, 7.57015e+09
doublecenter-alpha_1-59-n10.txt, 1, 1, 10, 842.195, 110, 165, 7609, 59539, 1604, 715.381, 87228
doublecenter-alpha_1-6-n500.txt, 1, 1, 500, 4163.72, 250500, 20833250, 4.20467e+06, 7.55807e+09, 3.01598e+06, 3345.18, 7.56557e+09
doublecenter-alpha_3-27-n7.txt, 1, 0.333333, 7, 581.532, 56, 56, 4385, 21080, 1165, 246.607, 43991
doublecenter-alpha_3-19-n375.txt, 1, 0.333333, 375, 3984.05, 141000, 8789000, 2.37874e+06, 3.17887e+09, 1.59419e+06, 2758.89, 3.18303e+09
doublecenter-alpha_3-42-n9.txt, 1, 0.333333, 9, 817.948, 90, 120, 5701, 44403, 1541, 475.508, 69316
doublecenter-alpha_1-64-n20.txt, 1, 1, 20, 1164.15, 420, 1330, 14533, 563330, 5017, 980.442, 607067
doublecenter-alpha_1-1-n375.txt, 1, 1, 375, 3842.97, 141000, 8789000, 2.25621e+06, 3.20073e+09, 1.54637e+06, 2980.57, 3.20477e+09
doublecenter-alpha_1-86-n75.txt, 1, 1, 75, 1591.62, 5700, 70300, 110293, 2.59915e+07, 54144, 1255.79, 2.61892e+07
doublecenter-75-n50.txt, 1, 0.5, 50, 1418.46, 2550, 20825, 57959, 7.78032e+06, 28370, 1026.93, 7.90779e+06
doublecenter-alpha_1-120-n250.txt, 1, 1, 250, 3030.57, 62750, 2604125, 997505, 9.39228e+08, 749251, 2388.48, 9.41086e+08
doublecenter-70-n20.txt, 1, 0.5, 20, 884.713, 420, 1330, 14580, 462963, 4831, 744.176, 501604
doublecenter-alpha_1-43-n9.txt, 1, 1, 9, 644.488, 90, 120, 5424, 43720, 1494, 567.181, 68697
doublecenter-alpha_3-46-n9.txt, 1, 0.333333, 9, 589.861, 90, 120, 5482, 44892, 1529, 466.9, 69648
doublecenter-alpha_3-47-n9.txt, 1, 0.333333, 9, 765.185, 90, 120, 5341, 51062, 1534, 651.308, 76222
doublecenter-alpha_1-74-n50.txt, 1, 1, 50, 1230.11, 2550, 20825, 57340, 8.04647e+06, 25383, 980.598, 8.17177e+06
doublecenter-alpha_1-119-n250.txt, 1, 1, 250, 3264.71, 62750, 2604125, 1.06003e+06, 9.45328e+08, 639414, 2497.74, 9.47089e+08
doublecenter-alpha_1-118-n250.txt, 1, 1, 250, 3185.09, 62750, 2604125, 1.21115e+06, 9.46408e+08, 661735, 2482.59, 9.48346e+08
doublecenter-alpha_1-60-n10.txt, 1, 1, 10, 881.213, 110, 165, 7946, 61036, 1589, 726.999, 89023
doublecenter-3-n5.txt, 1, 0.5, 5, 570.096, 30, 20, 3136, 8322, 846, 218.652, 29416
doublecenter-100-n100.txt, 1, 0.5, 100, 2039.93, 10100, 166650, 227885, 6.04945e+07, 106185, 1436.7, 6.08717e+07
doublecenter-95-n100.txt, 1, 0.5, 100, 2029.32, 10100, 166650, 192660, 6.06175e+07, 105085, 1330.57, 6.09596e+07
doublecenter-alpha_3-96-n100.txt, 1, 0.333333, 100, 2044.86, 10100, 166650, 247465, 6.94288e+07, 104873, 1508.01, 6.98312e+07
