Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 793.443, 19, 9, 756, 14618, 2858, 515.045, 37598
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 884.653, 20, 11, 722, 15130, 2813, 654.062, 38273
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 842.264, 149, 158, 913, 111151, 14538, 631.66, 152316
doublecenter-96-n100.txt, 1, 0.5, 100, 2044.86, 220, 120, 4177, 148656, 25370, 1511.19, 210130
doublecenter-99-n100.txt, 1, 0.5, 100, 1856.9, 246, 146, 6153, 164114, 31331, 1240.33, 234477
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 1037.04, 21, 11, 756, 15164, 5354, 569.275, 41133
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 2134.65, 211, 111, 4305, 142333, 24748, 1546.51, 202575
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3716.87, 2462, 2641, 9826, 1.91283e+06, 248489, 2918.23, 2.33681e+06
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 549.192, 21, 21, 711, 16951, 2798, 498.901, 39734
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 658.277, 15, 7, 928, 11747, 2287, 563.88, 34016
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2881.71, 525, 275, 6725, 361192, 64629, 2014.07, 485957
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3984.05, 2645, 2832, 9656, 2.46985e+06, 466961, 3115.58, 3.25526e+06
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 4882.26, 3260, 3516, 15397, 2.5304e+06, 353303, 3844.45, 3.07627e+06
doublecenter-4-n5.txt, 1, 0.5, 5, 476.218, 9, 4, 655, 7296, 1858, 398.496, 27869
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 3716.87, 782, 407, 9576, 532121, 89708, 2582.3, 696902
doublecenter-34-n8.txt, 1, 0.5, 8, 1031.84, 17, 9, 883, 13028, 2780, 692.168, 35629
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 1990.2, 158, 83, 3746, 108827, 18476, 1368.65, 159766
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 584.357, 19, 18, 667, 15775, 2648, 491.084, 38049
doublecenter-36-n8.txt, 1, 0.5, 8, 801.295, 18, 10, 903, 13344, 2719, 496.184, 35900
doublecenter-57-n10.txt, 1, 0.5, 10, 793.443, 23, 13, 789, 19669, 3556, 515.211, 43918
doublecenter-14-n375.txt, 1, 0.5, 375, 4073.04, 843, 469, 14725, 939249, 147467, 2803.47, 1.21633e+06
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 2617.16, 1355, 1442, 6663, 1.1222e+06, 151061, 2108.07, 1.37428e+06
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4048.95, 770, 395, 9374, 512046, 86238, 2924.46, 671021
doublecenter-26-n7.txt, 1, 0.5, 7, 536.519, 13, 6, 718, 9435, 2158, 475.522, 30620
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 658.277, 31, 32, 856, 27287, 3617, 586.475, 51355
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1518.65, 108, 58, 4057, 145280, 21604, 1017.86, 248813
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 3870.47, 2515, 2687, 9433, 1.87798e+06, 249183, 3008.7, 2.30374e+06
doublecenter-alpha_1-76-n50.txt, 1, 1, 50, 1513.82, 403, 429, 3504, 312021, 49999, 1124.41, 411830
doublecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 4577.71, 1036, 536, 15483, 694917, 128696, 3419.44, 919062
doublecenter-alpha_1-59-n10.txt, 1, 1, 10, 842.195, 35, 36, 777, 37126, 31643, 715.381, 91847
doublecenter-alpha_1-6-n500.txt, 1, 1, 500, 4163.72, 3388, 3654, 15096, 2.55166e+06, 370354, 3345.18, 3.11921e+06
doublecenter-alpha_3-27-n7.txt, 1, 0.333333, 7, 581.532, 15, 8, 669, 12412, 2532, 246.607, 34192
doublecenter-alpha_3-19-n375.txt, 1, 0.333333, 375, 3984.05, 797, 422, 9814, 537897, 91272, 2758.89, 704671
doublecenter-alpha_3-42-n9.txt, 1, 0.333333, 9, 817.948, 17, 8, 766, 14387, 2618, 475.508, 37023
doublecenter-alpha_1-64-n20.txt, 1, 1, 20, 1164.15, 109, 114, 903, 81918, 12041, 980.442, 118652
doublecenter-alpha_1-1-n375.txt, 1, 1, 375, 3842.97, 2491, 2682, 9450, 1.89291e+06, 254329, 2980.57, 2.32545e+06
doublecenter-alpha_1-86-n75.txt, 1, 1, 75, 1591.62, 569, 603, 4124, 541139, 78095, 1255.79, 690367
doublecenter-75-n50.txt, 1, 0.5, 50, 1418.46, 123, 73, 3460, 84966, 16634, 1026.93, 130824
doublecenter-alpha_1-120-n250.txt, 1, 1, 250, 3030.57, 1798, 1917, 6340, 1.27895e+06, 194292, 2388.48, 1.58179e+06
doublecenter-70-n20.txt, 1, 0.5, 20, 884.713, 39, 19, 986, 29388, 5091, 744.176, 56428
doublecenter-alpha_1-43-n9.txt, 1, 1, 9, 644.488, 36, 37, 733, 31143, 4403, 567.181, 57003
doublecenter-alpha_3-46-n9.txt, 1, 0.333333, 9, 589.861, 17, 8, 781, 13234, 2765, 466.9, 36058
doublecenter-alpha_3-47-n9.txt, 1, 0.333333, 9, 765.185, 17, 8, 691, 12371, 2606, 651.308, 34610
doublecenter-alpha_1-74-n50.txt, 1, 1, 50, 1230.11, 318, 338, 3650, 246198, 32112, 980.598, 319141
doublecenter-alpha_1-119-n250.txt, 1, 1, 250, 3264.71, 2051, 2185, 6555, 1.42181e+06, 224873, 2497.74, 1.76557e+06
doublecenter-alpha_1-118-n250.txt, 1, 1, 250, 3185.09, 1963, 2082, 6798, 1.3744e+06, 218992, 2482.59, 1.71025e+06
doublecenter-alpha_1-60-n10.txt, 1, 1, 10, 881.213, 48, 51, 708, 38536, 5340, 726.999, 65461
doublecenter-3-n5.txt, 1, 0.5, 5, 570.096, 14, 9, 669, 11376, 2005, 218.652, 32697
doublecenter-100-n100.txt, 1, 0.5, 100, 2039.93, 257, 157, 4491, 168898, 32632, 1436.7, 239270
doublecenter-95-n100.txt, 1, 0.5, 100, 2029.32, 235, 135, 4279, 158863, 29728, 1330.57, 225369
doublecenter-alpha_3-96-n100.txt, 1, 0.333333, 100, 2044.86, 206, 106, 5269, 223490, 34928, 1508.01, 310548
doublecenter-alpha_1-21-n7.txt, 1, 1, 7, 704.97, 28, 28, 655, 21468, 3465, 640.414, 44985
doublecenter-alpha_3-30-n7.txt, 1, 0.333333, 7, 702.618, 14, 7, 680, 11212, 2128, 520.523, 32491
doublecenter-alpha_3-102-n175.txt, 1, 0.333333, 175, 2617.16, 359, 184, 6662, 242566, 40746, 1889.76, 329973
doublecenter-alpha_1-12-n375.txt, 1, 1, 375, 4068.66, 2644, 2823, 9855, 2.07372e+06, 272984, 3218.66, 2.55666e+06
doublecenter-alpha_1-78-n50.txt, 1, 1, 50, 1494.1, 344, 369, 3297, 255256, 34849, 1132.83, 328603
doublecenter-alpha_1-7-n5.txt, 1, 1, 5, 541.755, 15, 14, 646, 12954, 1988, 538.141, 34620
doublecenter-90-n75.txt, 1, 0.5, 75, 1589.36, 185, 110, 3808, 130447, 21412, 1086.89, 184651
doublecenter-alpha_3-12-n6.txt, 1, 0.333333, 6, 571.647, 11, 5, 677, 8055, 2005, 470.47, 29185
doublecenter-alpha_1-4-n250.txt, 1, 1, 250, 3070.89, 1668, 1789, 6545, 1.25965e+06, 181873, 2410.8, 1.54726e+06
doublecenter-7-n5.txt, 1, 0.5, 5, 541.755, 9, 4, 665, 6981, 1777, 512.937, 28243
doublecenter-52-n10.txt, 1, 0.5, 10, 481.128, 19, 9, 786, 14253, 3014, 397.015, 37440
doublecenter-alpha_3-4-n375.txt, 1, 0.333333, 375, 3818, 763, 388, 10091, 520290, 86983, 2813.31, 681695
doublecenter-68-n20.txt, 1, 0.5, 20, 767.091, 46, 26, 1041, 34067, 6053, 598.009, 62080
doublecenter-alpha_3-1-n250.txt, 1, 0.333333, 250, 3086.13, 520, 270, 6412, 350811, 63527, 2133.69, 470802
doublecenter-alpha_1-83-n75.txt, 1, 1, 75, 1636.39, 558, 592, 4121, 415781, 54449, 1220.05, 526267
doublecenter-alpha_3-109-n175.txt, 1, 0.333333, 175, 2515.58, 364, 189, 6482, 246587, 40840, 1868.02, 334755
doublecenter-53-n10.txt, 1, 0.5, 10, 817.416, 23, 13, 747, 19042, 3855, 571.917, 43122
doublecenter-alpha_3-92-n100.txt, 1, 0.333333, 100, 1868.49, 205, 105, 4274, 138422, 24154, 1329.42, 198028
doublecenter-alpha_1-17-n6.txt, 1, 1, 6, 621.071, 18, 16, 726, 15343, 2731, 457.144, 38595
doublecenter-alpha_1-48-n9.txt, 1, 1, 9, 546.86, 43, 46, 711, 35209, 4948, 448.447, 61439
doublecenter-106-n175.txt, 1, 0.5, 175, 2701.92, 396, 221, 7038, 269187, 44735, 2001.5, 363230
doublecenter-alpha_1-114-n250.txt, 1, 1, 250, 2881.71, 1605, 1723, 6970, 1.24304e+06, 172859, 2285.9, 1.52061e+06
doublecenter-alpha_1-84-n75.txt, 1, 1, 75, 1990.2, 538, 579, 4297, 382189, 61274, 1574.37, 491938
doublecenter-62-n20.txt, 1, 0.5, 20, 912.255, 41, 21, 918, 31523, 5540, 667.771, 58693
doublecenter-alpha_1-66-n20.txt, 1, 1, 20, 857.89, 107, 112, 930, 80807, 11858, 710.087, 117438
doublecenter-2-n5.txt, 1, 0.5, 5, 459.018, 12, 7, 601, 8914, 2082, 171.55, 30120
doublecenter-alpha_1-56-n10.txt, 1, 1, 10, 678.32, 55, 55, 742, 40637, 6213, 621.037, 68948
doublecenter-alpha_1-8-n5.txt, 1, 1, 5, 726.348, 15, 14, 655, 27305, 2015, 382.751, 49165
doublecenter-2-n375.txt, 1, 0.5, 375, 3926.98, 862, 489, 9413, 659190, 101895, 2688.07, 843685
doublecenter-alpha_3-21-n7.txt, 1, 0.333333, 7, 704.97, 13, 6, 743, 10001, 2398, 465.734, 31755
doublecenter-77-n50.txt, 1, 0.5, 50, 1303.9, 116, 66, 3824, 120545, 20390, 938.018, 179398
doublecenter-93-n100.txt, 1, 0.5, 100, 1758.25, 216, 116, 4026, 148364, 26111, 1271.74, 210131
doublecenter-alpha_1-38-n8.txt, 1, 1, 8, 754.847, 27, 27, 898, 21281, 3526, 640.75, 45136
doublecenter-alpha_1-111-n250.txt, 1, 1, 250, 3050.16, 1852, 1978, 6634, 1.39432e+06, 202545, 2435.21, 1.70975e+06
doublecenter-23-n7.txt, 1, 0.5, 7, 647.797, 13, 6, 691, 9565, 2349, 492.896, 31372
doublecenter-19-n6.txt, 1, 0.5, 6, 549.192, 15, 9, 649, 11630, 2306, 249.451, 33325
doublecenter-alpha_3-3-n5.txt, 1, 0.333333, 5, 570.096, 14, 9, 630, 11313, 1922, 189.826, 32480
doublecenter-alpha_1-101-n175.txt, 1, 1, 175, 2334.29, 1338, 1412, 6822, 1.0072e+06, 136079, 1826.87, 1.23305e+06
doublecenter-alpha_1-28-n7.txt, 1, 1, 7, 670.512, 27, 27, 670, 20910, 3654, 562.575, 44568
doublecenter-32-n8.txt, 1, 0.5, 8, 635.889, 15, 7, 904, 11671, 2344, 483.193, 33892
doublecenter-43-n9.txt, 1, 0.5, 9, 644.488, 17, 8, 698, 12984, 2646, 518.608, 35177
doublecenter-1-n375.txt, 1, 0.5, 375, 3842.97, 866, 493, 9403, 614255, 103849, 2676.81, 797395
doublecenter-13-n500.txt, 1, 0.5, 500, 4435.3, 1088, 590, 27271, 818283, 125100, 3234.21, 1.08614e+06
doublecenter-alpha_3-82-n75.txt, 1, 0.333333, 75, 1664.03, 159, 84, 3639, 105576, 19759, 1084.75, 156494
doublecenter-alpha_3-74-n50.txt, 1, 0.333333, 50, 1230.11, 105, 55, 3348, 124282, 11889, 883.895, 164005
doublecenter-12-n6.txt, 1, 0.5, 6, 571.647, 13, 7, 740, 9196, 2145, 470.47, 30021
doublecenter-alpha_3-110-n175.txt, 1, 0.333333, 175, 2769.06, 364, 189, 7112, 244852, 40368, 1956.5, 332290
doublecenter-alpha_1-37-n8.txt, 1, 1, 8, 499.977, 36, 36, 836, 28831, 3960, 422.805, 53288
doublecenter-alpha_3-77-n50.txt, 1, 0.333333, 50, 1303.9, 104, 54, 3500, 70106, 12104, 932.981, 109934
doublecenter-45-n9.txt, 1, 0.5, 9, 588.365, 18, 9, 702, 13311, 2724, 508.203, 35374
doublecenter-alpha_3-60-n10.txt, 1, 0.333333, 10, 881.213, 19, 9, 668, 13659, 2801, 623.082, 36096
doublecenter-alpha_3-73-n50.txt, 1, 0.333333, 50, 1298.43, 102, 52, 3353, 68402, 12378, 940.625, 108704
doublecenter-4-n250.txt, 1, 0.5, 250, 3070.89, 583, 334, 6619, 400720, 61252, 2162.79, 519975
doublecenter-alpha_3-14-n500.txt, 1, 0.333333, 500, 4706.34, 1026, 526, 15389, 673290, 122482, 3476.33, 972171
doublecenter-alpha_3-6-n500.txt, 1, 0.333333, 500, 4163.72, 1043, 543, 14623, 685326, 126467, 3001.14, 905315
doublecenter-alpha_3-66-n20.txt, 1, 0.333333, 20, 857.89, 41, 21, 1000, 30583, 5209, 659.17, 57597
doublecenter-alpha_1-45-n9.txt, 1, 1, 9, 588.365, 38, 38, 729, 31688, 4497, 529.423, 57361
doublecenter-alpha_1-62-n20.txt, 1, 1, 20, 912.255, 107, 110, 914, 80585, 12065, 746.981, 117477
doublecenter-61-n20.txt, 1, 0.5, 20, 985.055, 49, 30, 938, 36902, 6839, 727.227, 65695
