Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_1-17-n6.txt, 1, 1, 6, 708.592, 24, 18, 605, 5439, 1077, 453.643, 23682
doublecenter-alpha_1-48-n9.txt, 1, 1, 9, 550.19, 52, 43, 625, 10858, 1244, 450.589, 29488
doublecenter-106-n175.txt, 1, 0.5, 175, 3234.55, 366, 191, 1402, 136234, 20344, 2459.23, 204662
doublecenter-alpha_1-114-n250.txt, 1, 1, 250, 3032.93, 1875, 1625, 1601, 403366, 23747, 2583.36, 446966
doublecenter-alpha_1-84-n75.txt, 1, 1, 75, 2109.01, 632, 557, 2809, 134864, 7664, 1773.82, 163019
doublecenter-62-n20.txt, 1, 0.5, 20, 910.983, 42, 22, 765, 8763, 1519, 686.315, 28165
doublecenter-alpha_1-66-n20.txt, 1, 1, 20, 901.477, 125, 105, 728, 28244, 2385, 762.32, 48666
doublecenter-2-n5.txt, 1, 0.5, 5, 459.018, 12, 7, 634, 2683, 924, 171.55, 20888
doublecenter-alpha_1-56-n10.txt, 1, 1, 10, 750.93, 57, 47, 650, 12220, 3332, 621.037, 33530
doublecenter-alpha_1-8-n5.txt, 1, 1, 5, 710.08, 17, 12, 642, 3739, 923, 408.98, 21958
doublecenter-2-n375.txt, 1, 0.5, 375, 4615.73, 769, 394, 2087, 157636, 15303, 3582.06, 193304
doublecenter-alpha_3-21-n7.txt, 1, 0.333333, 7, 747.538, 13, 6, 651, 2774, 917, 490.567, 20975
doublecenter-77-n50.txt, 1, 0.5, 50, 1380.96, 103, 53, 2675, 21107, 3683, 1058.92, 44781
doublecenter-93-n100.txt, 1, 0.5, 100, 1922.68, 215, 115, 1013, 60585, 4103, 1367.72, 83556
doublecenter-alpha_1-38-n8.txt, 1, 1, 8, 784.989, 41, 33, 834, 8996, 1161, 651.435, 27982
doublecenter-alpha_1-111-n250.txt, 1, 1, 250, 3362.25, 1858, 1608, 1648, 407625, 21730, 2904.56, 450709
doublecenter-23-n7.txt, 1, 0.5, 7, 740.799, 16, 9, 698, 3597, 960, 488.496, 22129
doublecenter-19-n6.txt, 1, 0.5, 6, 549.192, 15, 9, 626, 3194, 943, 249.451, 21461
doublecenter-alpha_3-3-n5.txt, 1, 0.333333, 5, 621.379, 10, 5, 646, 2303, 904, 213.241, 20419
doublecenter-alpha_1-101-n175.txt, 1, 1, 175, 2713.07, 1292, 1117, 1397, 277231, 16522, 2259.16, 313533
doublecenter-alpha_1-28-n7.txt, 1, 1, 7, 719.776, 30, 23, 621, 6689, 1161, 570.798, 25478
doublecenter-32-n8.txt, 1, 0.5, 8, 689.887, 15, 7, 795, 3134, 959, 456.471, 21562
doublecenter-43-n9.txt, 1, 0.5, 9, 631.901, 17, 8, 596, 3609, 1072, 497.279, 22704
doublecenter-1-n375.txt, 1, 0.5, 375, 4311.52, 790, 415, 2428, 166000, 14032, 3237.68, 200945
doublecenter-13-n500.txt, 1, 0.5, 500, 5204.55, 1042, 542, 5476, 222276, 17064, 4029.03, 264204
doublecenter-alpha_3-82-n75.txt, 1, 0.333333, 75, 1794.33, 149, 74, 3161, 31267, 2840, 1238.09, 54771
doublecenter-alpha_3-74-n50.txt, 1, 0.333333, 50, 1314.93, 99, 49, 2784, 19881, 3350, 986.906, 43351
doublecenter-12-n6.txt, 1, 0.5, 6, 540.077, 11, 5, 633, 2377, 919, 469.001, 20881
doublecenter-alpha_3-110-n175.txt, 1, 0.333333, 175, 3113.56, 349, 174, 1337, 74298, 7418, 2230.18, 101060
doublecenter-alpha_1-37-n8.txt, 1, 1, 8, 536.147, 44, 36, 809, 9509, 1124, 422.805, 28492
doublecenter-alpha_3-77-n50.txt, 1, 0.333333, 50, 1380.96, 99, 49, 2817, 20140, 3665, 1054.4, 44073
doublecenter-45-n9.txt, 1, 0.5, 9, 610.598, 18, 9, 588, 3927, 1091, 473.075, 22948
doublecenter-alpha_3-60-n10.txt, 1, 0.333333, 10, 1113.07, 19, 9, 703, 4253, 1122, 702.512, 22964
doublecenter-alpha_3-73-n50.txt, 1, 0.333333, 50, 1473.35, 99, 49, 2791, 20085, 3426, 1074.63, 44058
doublecenter-4-n250.txt, 1, 0.5, 250, 3775.04, 524, 274, 1695, 108620, 9531, 2925.02, 137527
doublecenter-alpha_3-14-n500.txt, 1, 0.333333, 500, 5277, 999, 499, 5896, 260635, 15921, 4162.57, 301403
doublecenter-alpha_3-6-n500.txt, 1, 0.333333, 500, 5051.45, 999, 499, 4502, 206193, 16191, 3730.05, 245675
doublecenter-alpha_3-66-n20.txt, 1, 0.333333, 20, 901.477, 39, 19, 646, 7900, 1366, 730.893, 26698
doublecenter-alpha_1-45-n9.txt, 1, 1, 9, 610.598, 49, 40, 591, 10669, 1241, 536.966, 29513
doublecenter-alpha_1-62-n20.txt, 1, 1, 20, 910.983, 136, 116, 682, 29661, 2288, 722.861, 49841
doublecenter-61-n20.txt, 1, 0.5, 20, 1047.33, 39, 19, 885, 8006, 1443, 750.871, 27337
doublecenter-alpha_1-51-n10.txt, 1, 1, 10, 681.234, 55, 45, 656, 11665, 3387, 461.525, 32791
doublecenter-107-n175.txt, 1, 0.5, 175, 2790.32, 378, 203, 1350, 81531, 7935, 2072.72, 108509
doublecenter-alpha_1-15-n6.txt, 1, 1, 6, 585.308, 27, 21, 648, 5805, 1053, 492.941, 24314
doublecenter-alpha_1-3-n375.txt, 1, 1, 375, 4503.22, 2926, 2551, 2131, 631191, 35057, 3686.62, 687673
doublecenter-alpha_1-15-n375.txt, 1, 1, 375, 4669.36, 2964, 2589, 2121, 630252, 34700, 3838.63, 685897
doublecenter-alpha_1-106-n175.txt, 1, 1, 175, 3234.55, 1202, 1027, 1328, 259530, 14601, 2662.61, 293857
doublecenter-alpha_1-116-n250.txt, 1, 1, 250, 3398.03, 1818, 1568, 1828, 390049, 23134, 2907.28, 433746
doublecenter-101-n175.txt, 1, 0.5, 175, 2713.07, 364, 189, 1308, 78206, 7561, 2035.14, 104920
doublecenter-alpha_3-116-n250.txt, 1, 0.333333, 250, 3398.03, 499, 249, 1644, 103198, 8957, 2694.67, 147184
doublecenter-63-n20.txt, 1, 0.5, 20, 1109.1, 39, 19, 707, 8134, 1311, 812.844, 27069
doublecenter-alpha_3-3-n375.txt, 1, 0.333333, 375, 4503.22, 749, 374, 2019, 154508, 13659, 3269.75, 188550
doublecenter-56-n10.txt, 1, 0.5, 10, 750.93, 19, 9, 658, 4039, 1110, 491.86, 22964
doublecenter-alpha_3-44-n9.txt, 1, 0.333333, 9, 856.823, 17, 8, 614, 3616, 1040, 643.722, 22140
doublecenter-alpha_1-9-n500.txt, 1, 1, 500, 5357.4, 3883, 3383, 4752, 812671, 46845, 4308.31, 883752
doublecenter-6-n5.txt, 1, 0.5, 5, 464.886, 10, 5, 660, 2222, 939, 294.07, 20310
doublecenter-alpha_1-3-n5.txt, 1, 1, 5, 621.379, 19, 14, 596, 4322, 920, 406.91, 22330
doublecenter-118-n250.txt, 1, 0.5, 250, 3668.47, 508, 258, 1545, 103262, 9019, 2743.84, 131608
doublecenter-alpha_1-72-n50.txt, 1, 1, 50, 1603.99, 412, 362, 2888, 85588, 5307, 1244.66, 110988
doublecenter-alpha_1-108-n175.txt, 1, 1, 175, 3141.64, 1385, 1210, 1347, 409076, 17575, 2378.25, 447594
doublecenter-10-n5.txt, 1, 0.5, 5, 616.2, 12, 7, 651, 2609, 950, 223.586, 20532
doublecenter-alpha_1-42-n9.txt, 1, 1, 9, 863.333, 47, 38, 580, 10182, 1204, 540.679, 28770
doublecenter-2-n250.txt, 1, 0.5, 250, 3705.11, 540, 290, 1627, 117462, 10218, 2658.95, 147956
doublecenter-alpha_3-118-n250.txt, 1, 0.333333, 250, 3668.47, 499, 249, 1662, 103484, 9164, 2722.33, 132505
doublecenter-11-n375.txt, 1, 0.5, 375, 4104.17, 790, 415, 2169, 165263, 13463, 3242.18, 199191
doublecenter-69-n20.txt, 1, 0.5, 20, 912.819, 43, 23, 734, 8942, 1428, 704.49, 28110
doublecenter-55-n10.txt, 1, 0.5, 10, 1116.92, 21, 11, 950, 7152, 1521, 753.435, 33412
doublecenter-1-n5.txt, 1, 0.5, 5, 541.458, 9, 4, 614, 2001, 966, 425.104, 20767
doublecenter-alpha_3-91-n100.txt, 1, 0.333333, 100, 2168.44, 199, 99, 1094, 42566, 3848, 1626.2, 65279
doublecenter-alpha_3-69-n20.txt, 1, 0.333333, 20, 912.819, 39, 19, 878, 8257, 1624, 704.361, 28005
doublecenter-11-n500.txt, 1, 0.5, 500, 5050.22, 1046, 546, 4758, 290313, 16593, 3870.92, 330615
doublecenter-38-n8.txt, 1, 0.5, 8, 784.989, 15, 7, 1375, 3326, 1061, 575.66, 26192
doublecenter-15-n6.txt, 1, 0.5, 6, 585.308, 12, 6, 713, 2697, 941, 432.69, 21303
doublecenter-alpha_1-70-n20.txt, 1, 1, 20, 985.755, 134, 114, 696, 43688, 2611, 836.407, 66453
doublecenter-alpha_3-36-n8.txt, 1, 0.333333, 8, 749.87, 15, 7, 837, 3223, 987, 552.764, 21775
doublecenter-14-n500.txt, 1, 0.5, 500, 5277, 1031, 531, 4813, 213994, 16992, 4164.95, 254678
doublecenter-alpha_3-51-n10.txt, 1, 0.333333, 10, 681.234, 19, 9, 676, 4048, 1051, 374.781, 22611
doublecenter-alpha_3-19-n6.txt, 1, 0.333333, 6, 549.192, 13, 7, 636, 2901, 1035, 199.513, 21471
doublecenter-alpha_1-2-n5.txt, 1, 1, 5, 459.018, 19, 14, 622, 4271, 1017, 339.2, 22733
doublecenter-46-n9.txt, 1, 0.5, 9, 658.617, 19, 10, 661, 4041, 1026, 489.622, 22342
doublecenter-27-n7.txt, 1, 0.5, 7, 626.302, 19, 12, 635, 4216, 1065, 313.206, 22528
doublecenter-alpha_1-41-n9.txt, 1, 1, 9, 895.082, 44, 35, 605, 9574, 1292, 712.795, 28213
doublecenter-113-n250.txt, 1, 0.5, 250, 3320.04, 523, 273, 1786, 114624, 9974, 2366.43, 145182
doublecenter-alpha_1-9-n5.txt, 1, 1, 5, 643.144, 20, 15, 648, 4392, 955, 595.8, 22989
doublecenter-alpha_3-68-n20.txt, 1, 0.333333, 20, 887.238, 39, 19, 706, 8238, 1446, 708.373, 27561
doublecenter-alpha_1-105-n175.txt, 1, 1, 175, 3473.77, 1281, 1106, 1356, 284227, 16970, 2840.04, 321939
doublecenter-alpha_1-26-n7.txt, 1, 1, 7, 536.169, 31, 24, 663, 7007, 1130, 491.633, 25936
doublecenter-9-n500.txt, 1, 0.5, 500, 5357.4, 1024, 524, 4788, 260674, 17161, 3979.01, 303478
doublecenter-59-n10.txt, 1, 0.5, 10, 862.905, 19, 9, 748, 4133, 1104, 647.385, 23066
doublecenter-alpha_1-87-n75.txt, 1, 1, 75, 1812.68, 563, 488, 2787, 167770, 7466, 1480.42, 197403
doublecenter-alpha_3-56-n10.txt, 1, 0.333333, 10, 750.93, 19, 9, 685, 4105, 1149, 491.86, 23252
doublecenter-alpha_3-65-n20.txt, 1, 0.333333, 20, 886.732, 39, 19, 717, 8305, 1435, 650.58, 27814
doublecenter-alpha_3-67-n20.txt, 1, 0.333333, 20, 1035.39, 39, 19, 688, 8026, 1347, 587.16, 27187
doublecenter-44-n9.txt, 1, 0.5, 9, 856.823, 17, 8, 662, 3835, 1039, 643.722, 22900
doublecenter-alpha_1-30-n7.txt, 1, 1, 7, 720.747, 32, 25, 645, 7284, 1199, 569.829, 26465
doublecenter-80-n50.txt, 1, 0.5, 50, 1816.35, 110, 60, 2797, 23224, 3824, 1157.6, 47934
doublecenter-20-n6.txt, 1, 0.5, 6, 489.768, 11, 5, 921, 4227, 1296, 412.786, 31490
doublecenter-112-n250.txt, 1, 0.5, 250, 3452.62, 520, 270, 1636, 110621, 9968, 2486.14, 140592
doublecenter-alpha_3-15-n375.txt, 1, 0.333333, 375, 4669.36, 749, 374, 2500, 203719, 20485, 3481.19, 251582
doublecenter-alpha_1-10-n5.txt, 1, 1, 5, 616.2, 19, 14, 625, 4285, 1106, 447.172, 23226
doublecenter-alpha_3-106-n175.txt, 1, 0.333333, 175, 3234.55, 349, 174, 1390, 75166, 7091, 2459.19, 101744
doublecenter-alpha_1-7-n500.txt, 1, 1, 500, 5118.21, 3773, 3273, 4855, 875080, 46872, 4332.74, 948615
doublecenter-98-n100.txt, 1, 0.5, 100, 1930.24, 204, 104, 1026, 44168, 4000, 1391.97, 67193
doublecenter-alpha_3-111-n250.txt, 1, 0.333333, 250, 3362.25, 499, 249, 1759, 106666, 9398, 2647.53, 136803
doublecenter-alpha_3-94-n100.txt, 1, 0.333333, 100, 2297.09, 199, 99, 1061, 43730, 3659, 1753.28, 66154
doublecenter-alpha_3-108-n175.txt, 1, 0.333333, 175, 3141.64, 349, 174, 1364, 76509, 7304, 2143.65, 103565
doublecenter-alpha_3-25-n7.txt, 1, 0.333333, 7, 880.6, 13, 6, 673, 2867, 970, 590.712, 21773
doublecenter-37-n8.txt, 1, 0.5, 8, 536.147, 15, 7, 866, 3330, 1020, 330.862, 22333
doublecenter-alpha_1-109-n175.txt, 1, 1, 175, 2936.39, 1275, 1100, 1410, 279890, 17293, 2483.15, 317104
doublecenter-8-n500.txt, 1, 0.5, 500, 5287.89, 1038, 538, 4628, 211494, 16441, 3687.79, 250984
doublecenter-10-n250.txt, 1, 0.5, 250, 3874.17, 524, 274, 1609, 146877, 13626, 3026.71, 203300
doublecenter-alpha_1-97-n100.txt, 1, 1, 100, 2474.02, 712, 612, 992, 151229, 9003, 2050.46, 178739
doublecenter-alpha_1-20-n6.txt, 1, 1, 6, 489.768, 23, 17, 592, 4967, 1081, 443.026, 23167
doublecenter-alpha_3-78-n50.txt, 1, 0.333333, 50, 1596.55, 99, 49, 2722, 19807, 3447, 1074.82, 43191
doublecenter-alpha_3-9-n250.txt, 1, 0.333333, 250, 3907.08, 499, 249, 1626, 100869, 8777, 2841.55, 128896
doublecenter-alpha_1-25-n7.txt, 1, 1, 7, 880.6, 32, 25, 643, 6950, 1088, 687.973, 25048
doublecenter-alpha_3-5-n500.txt, 1, 0.333333, 500, 5114.06, 999, 499, 4791, 208213, 16072, 3933.66, 247794
doublecenter-119-n250.txt, 1, 0.5, 250, 3578.92, 525, 275, 1647, 109045, 10843, 2529.26, 144471
doublecenter-alpha_3-79-n50.txt, 1, 0.333333, 50, 1742.28, 99, 49, 2740, 24711, 3837, 1271.22, 49325
doublecenter-alpha_3-113-n250.txt, 1, 0.333333, 250, 3320.04, 499, 249, 1707, 103834, 9682, 2344.01, 134510
doublecenter-alpha_3-2-n375.txt, 1, 0.333333, 375, 4615.73, 749, 374, 2142, 153561, 14229, 3581.51, 188186
doublecenter-alpha_3-117-n250.txt, 1, 0.333333, 250, 3609.9, 499, 249, 1676, 103988, 8903, 2633.42, 132391
doublecenter-alpha_1-96-n100.txt, 1, 1, 100, 2164.34, 718, 618, 1022, 153569, 9724, 1799.07, 182279
doublecenter-alpha_1-13-n6.txt, 1, 1, 6, 701.152, 27, 21, 633, 5863, 1015, 504.365, 24465
doublecenter-9-n5.txt, 1, 0.5, 5, 643.144, 9, 4, 616, 1997, 842, 432.094, 20451
doublecenter-65-n20.txt, 1, 0.5, 20, 886.732, 42, 22, 712, 8902, 1511, 650.58, 28039
doublecenter-115-n250.txt, 1, 0.5, 250, 4204.83, 519, 269, 1824, 112479, 10298, 2725.77, 143265
doublecenter-alpha_1-11-n6.txt, 1, 1, 6, 548.975, 25, 19, 696, 5917, 1079, 386.478, 25338
doublecenter-alpha_1-11-n375.txt, 1, 1, 375, 4104.17, 2838, 2463, 2317, 635296, 36070, 3511.01, 693278
doublecenter-alpha_3-107-n175.txt, 1, 0.333333, 175, 2790.32, 349, 174, 1348, 76367, 7344, 2063.92, 103351
doublecenter-alpha_3-10-n250.txt, 1, 0.333333, 250, 3874.17, 499, 249, 1657, 108201, 9286, 3020.96, 137684
doublecenter-22-n7.txt, 1, 0.5, 7, 578.001, 13, 6, 641, 2823, 988, 432.624, 21077
doublecenter-alpha_1-81-n75.txt, 1, 1, 75, 1834.45, 540, 465, 2826, 116231, 7223, 1482.41, 143830
doublecenter-alpha_1-13-n375.txt, 1, 1, 375, 4786.91, 2850, 2475, 2069, 725389, 35035, 4031.88, 782639
doublecenter-alpha_1-69-n20.txt, 1, 1, 20, 912.819, 130, 110, 713, 28267, 2374, 762.477, 48152
doublecenter-alpha_3-13-n375.txt, 1, 0.333333, 375, 4786.91, 749, 374, 2250, 155012, 13519, 3699.27, 188943
doublecenter-alpha_3-5-n250.txt, 1, 0.333333, 250, 3746.37, 499, 249, 1593, 103586, 9100, 2972.1, 132151
doublecenter-alpha_1-73-n50.txt, 1, 1, 50, 1473.35, 341, 291, 2680, 73134, 4780, 1180.83, 97787
doublecenter-alpha_3-6-n250.txt, 1, 0.333333, 250, 3398.46, 499, 249, 1542, 141739, 8947, 2645.5, 170174
doublecenter-94-n100.txt, 1, 0.5, 100, 2297.09, 212, 112, 1047, 74668, 4062, 1755.78, 97759
doublecenter-alpha_1-2-n375.txt, 1, 1, 375, 4615.73, 2808, 2433, 2058, 599694, 34464, 3914.05, 655227
doublecenter-alpha_3-22-n7.txt, 1, 0.333333, 7, 578.001, 13, 6, 632, 2785, 974, 432.624, 21021
doublecenter-alpha_3-90-n75.txt, 1, 0.333333, 75, 1711.47, 149, 74, 2759, 30655, 2898, 1202.01, 53367
doublecenter-alpha_3-45-n9.txt, 1, 0.333333, 9, 610.598, 17, 8, 596, 3465, 1011, 473.075, 21499
doublecenter-alpha_3-1-n375.txt, 1, 0.333333, 375, 4311.52, 749, 374, 2091, 154461, 13873, 3227.48, 188455
doublecenter-5-n5.txt, 1, 0.5, 5, 580.53, 9, 4, 710, 1988, 953, 423.823, 20361
doublecenter-86-n75.txt, 1, 0.5, 75, 1835.85, 159, 84, 2837, 33893, 3185, 1307.59, 57186
doublecenter-54-n10.txt, 1, 0.5, 10, 641.203, 21, 11, 638, 4378, 1147, 495.975, 23136
doublecenter-5-n250.txt, 1, 0.5, 250, 3746.37, 525, 275, 1638, 109317, 9724, 2975.47, 139052
doublecenter-alpha_3-103-n175.txt, 1, 0.333333, 175, 2923.08, 349, 174, 1328, 74076, 7214, 2363.27, 100315
doublecenter-alpha_3-8-n250.txt, 1, 0.333333, 250, 3455.44, 499, 249, 1622, 105890, 8909, 2653.72, 134701
doublecenter-6-n500.txt, 1, 0.5, 500, 5051.45, 1036, 536, 4587, 267633, 17278, 3816.49, 309845
doublecenter-110-n175.txt, 1, 0.5, 175, 3113.56, 380, 205, 2791, 149823, 13443, 2246.19, 193402
doublecenter-alpha_1-27-n7.txt, 1, 1, 7, 626.302, 34, 27, 1328, 8040, 1377, 368.2, 29645
doublecenter-alpha_1-24-n7.txt, 1, 1, 7, 740.675, 32, 25, 753, 7238, 1552, 564.368, 27148
