Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
doublecenter-alpha_3-57-n10.txt, 1, 0.333333, 10, 792.45, 21, 11, 4226, 4752, 1344, 493.267, 27992
doublecenter-alpha_3-41-n9.txt, 1, 0.333333, 9, 865.611, 20, 11, 1419, 4337, 1274, 670.736, 24100
doublecenter-alpha_1-67-n20.txt, 1, 1, 20, 814.52, 118, 124, 17343, 62708, 18419, 657.173, 130685
doublecenter-96-n100.txt, 1, 0.5, 100, 2068.61, 212, 112, 14950, 43601, 5739, 1543.45, 85995
doublecenter-99-n100.txt, 1, 0.5, 100, 1823.88, 219, 119, 14772, 45301, 6174, 1318.21, 88294
doublecenter-alpha_3-55-n10.txt, 1, 0.333333, 10, 953.958, 23, 13, 3426, 5190, 1376, 507.946, 27499
doublecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 1989.94, 210, 110, 15390, 43169, 5734, 1416.73, 86207
doublecenter-alpha_1-18-n375.txt, 1, 1, 375, 3779.7, 2337, 2526, 50577, 720429, 51009, 3082.76, 860109
doublecenter-alpha_1-19-n6.txt, 1, 1, 6, 516.415, 21, 21, 1291, 6168, 1202, 498.901, 25927
doublecenter-alpha_3-35-n8.txt, 1, 0.333333, 8, 616.589, 15, 7, 1557, 3304, 1167, 539.865, 23491
doublecenter-alpha_3-114-n250.txt, 1, 0.333333, 250, 2721.71, 501, 251, 33658, 100626, 14797, 2096.43, 178116
doublecenter-alpha_1-19-n375.txt, 1, 1, 375, 3793.62, 2506, 2692, 67526, 840100, 52602, 3050.89, 1.00196e+06
doublecenter-alpha_1-10-n500.txt, 1, 1, 500, 5010.15, 3397, 3637, 77227, 943143, 134460, 4106.49, 1.19982e+06
doublecenter-4-n5.txt, 1, 0.5, 5, 461.76, 9, 4, 1125, 1976, 972, 398.496, 21012
doublecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 4258.82, 766, 391, 50342, 153590, 20094, 3236.12, 258184
doublecenter-34-n8.txt, 1, 0.5, 8, 942.362, 15, 7, 1557, 3324, 1162, 718.493, 23253
doublecenter-alpha_3-84-n75.txt, 1, 0.333333, 75, 2039.43, 158, 83, 11689, 32901, 4565, 1433.9, 70132
doublecenter-alpha_1-16-n6.txt, 1, 1, 6, 592.712, 20, 20, 1243, 6047, 1193, 491.084, 25532
doublecenter-36-n8.txt, 1, 0.5, 8, 749.87, 15, 7, 1796, 3472, 1351, 552.764, 25415
doublecenter-57-n10.txt, 1, 0.5, 10, 753.952, 21, 11, 3597, 4731, 1475, 505.395, 27989
doublecenter-14-n375.txt, 1, 0.5, 375, 4098.9, 827, 452, 51454, 171978, 22807, 2951.85, 281471
doublecenter-alpha_1-102-n175.txt, 1, 1, 175, 2638.29, 1176, 1271, 27524, 340342, 25507, 2130.49, 446542
doublecenter-alpha_3-17-n375.txt, 1, 0.333333, 375, 4185.89, 775, 400, 51976, 159151, 20970, 2990.08, 267372
doublecenter-26-n7.txt, 1, 0.5, 7, 536.169, 13, 6, 1346, 2851, 1125, 454.826, 22889
doublecenter-alpha_1-35-n8.txt, 1, 1, 8, 616.589, 31, 31, 1577, 9200, 1415, 571.328, 29843
doublecenter-alpha_3-80-n50.txt, 1, 0.333333, 50, 1500.26, 101, 51, 8854, 21034, 3216, 1036.3, 53013
doublecenter-alpha_1-20-n375.txt, 1, 1, 375, 3835.69, 2449, 2637, 51572, 696191, 51757, 3194.74, 835762
doublecenter-alpha_1-76-n50.txt, 1, 1, 50, 1479.27, 313, 334, 8674, 88435, 7197, 1112.32, 124470
doublecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 4492.82, 1003, 503, 72438, 312366, 41575, 3402.82, 498470
doublecenter-alpha_1-59-n10.txt, 1, 1, 10, 842.195, 35, 36, 3430, 10486, 1624, 715.381, 33239
doublecenter-alpha_1-6-n500.txt, 1, 1, 500, 4008.75, 3139, 3387, 69570, 939109, 64963, 3221.25, 1.11644e+06
doublecenter-alpha_3-27-n7.txt, 1, 0.333333, 7, 562.15, 16, 9, 1278, 3732, 1274, 246.607, 23572
doublecenter-alpha_3-19-n375.txt, 1, 0.333333, 375, 3739.66, 761, 386, 51120, 152399, 20285, 2738.66, 258727
doublecenter-alpha_3-42-n9.txt, 1, 0.333333, 9, 839.407, 17, 8, 1403, 3604, 1236, 475.535, 23846
doublecenter-alpha_1-64-n20.txt, 1, 1, 20, 1142.86, 105, 112, 4234, 29996, 2910, 984.694, 55415
doublecenter-alpha_1-1-n375.txt, 1, 1, 375, 3706.28, 2297, 2493, 50384, 698733, 49215, 3049.29, 834281
doublecenter-alpha_1-86-n75.txt, 1, 1, 75, 1559.88, 533, 571, 11561, 150715, 11196, 1255.69, 195440
doublecenter-75-n50.txt, 1, 0.5, 50, 1415.82, 109, 59, 8629, 22846, 3465, 1104.48, 54529
doublecenter-alpha_1-120-n250.txt, 1, 1, 250, 3160.13, 1749, 1868, 33965, 489828, 35816, 2512.85, 590219
doublecenter-70-n20.txt, 1, 0.5, 20, 894.498, 42, 22, 4097, 9055, 1853, 731.504, 33232
doublecenter-alpha_1-43-n9.txt, 1, 1, 9, 631.901, 39, 41, 1459, 11406, 1617, 546.628, 32039
doublecenter-alpha_3-46-n9.txt, 1, 0.333333, 9, 584.011, 17, 8, 1450, 3704, 1226, 466.784, 23724
doublecenter-alpha_3-47-n9.txt, 1, 0.333333, 9, 725.289, 17, 8, 1448, 3642, 1269, 630.251, 23509
doublecenter-alpha_1-74-n50.txt, 1, 1, 50, 1189.89, 329, 351, 8849, 92932, 7197, 970.135, 128864
doublecenter-alpha_1-119-n250.txt, 1, 1, 250, 3139.44, 1955, 2087, 33803, 658446, 39778, 2439.81, 767567
doublecenter-alpha_1-118-n250.txt, 1, 1, 250, 3165.41, 1739, 1858, 34039, 498893, 35925, 2534.74, 637956
doublecenter-alpha_1-60-n10.txt, 1, 1, 10, 874.85, 41, 43, 3464, 12443, 1711, 778.348, 35913
doublecenter-3-n5.txt, 1, 0.5, 5, 570.096, 14, 9, 1251, 3417, 1046, 218.652, 23145
doublecenter-100-n100.txt, 1, 0.5, 100, 2092.68, 212, 112, 14844, 44394, 6009, 1563.23, 87855
doublecenter-95-n100.txt, 1, 0.5, 100, 2149.58, 220, 120, 14455, 45281, 6321, 1569.98, 88656
doublecenter-alpha_3-96-n100.txt, 1, 0.333333, 100, 2029.03, 202, 102, 14729, 40775, 5589, 1440.77, 83084
doublecenter-alpha_1-21-n7.txt, 1, 1, 7, 679.817, 28, 28, 1313, 8164, 1272, 640.414, 28224
doublecenter-alpha_3-30-n7.txt, 1, 0.333333, 7, 693.396, 14, 7, 1353, 3171, 1276, 511.122, 23391
doublecenter-alpha_3-102-n175.txt, 1, 0.333333, 175, 2475.47, 356, 181, 26906, 73269, 9498, 1743.2, 135534
doublecenter-alpha_1-12-n375.txt, 1, 1, 375, 3885.1, 2653, 2835, 89461, 755210, 53442, 3117.82, 942840
doublecenter-alpha_1-78-n50.txt, 1, 1, 50, 1362.47, 344, 365, 9564, 95025, 7637, 1034.73, 132369
